dayzer_bus,pano_bus,dayzer_bus_id,pano_bus_id,dayzer_kv,pano_kv,distance_km,name_score,voltage_score,topology_score,composite_score,confidence_label,ambiguity_flag,score_gap_to_second_best,degree_dayzer,degree_pano,neighbor_voltage_overlap,neighbor_token_overlap
EUNICE_C3,,1_8714,,34.5,34.5,0.5126432128844827,0.49886363636363634,1.0,0.5,0.7671239753884372,ambiguous,True,0.0008768697236396505,1,1,0.0,0.25
CENEXP1_8,CNEXP_138KV_1,1_1700,1_4305,138.0,138.0,4.119038457223107,0.43181818181818177,1.0,0.8250000000000001,0.7671162066513331,ambiguous,True,0.01224640412512834,2,2,1.0,0.125
DECRDOVA_3,DCSES_13KV_5,1_4924,1_6235,13.8,13.8,0.5048692916777162,0.21818181818181817,1.0,0.8500000000000001,0.767067200798408,ambiguous,True,0.02400936485119054,1,1,1.0,0.25
ESIDE2_8,,1_1795,,138.0,138.0,0.00644116497367021,0.22857142857142854,1.0,0.8,0.7670462552248094,ambiguous,True,0.0023952365558442823,1,1,1.0,0.0
CEDARP_A3TER,CBY_23KV_3,1_6833,1_729,23.0,23.0,0.18334922783087723,0.2386363636363636,1.0,0.8,0.7669214204092607,ambiguous,True,0.017225403856721333,1,1,1.0,0.0
SL_3,,1_7975,,34.5,34.5,1.0184909678788947,0.43173076923076925,1.0,0.6190476190476191,0.7668473281040148,ambiguous,True,0.009253999772771082,3,2,0.6666666666666666,0.42857142857142855
S_LANE__B138,,1_6271,,138.0,138.0,0.39087716187350857,0.39807692307692305,1.0,0.6153846153846154,0.7667899193420781,ambiguous,True,0.06227535975796916,3,4,0.75,0.07692307692307693
TNREWARDT_1,REWARDT_138KV_1,1_5724,1_7287,138.0,138.0,6.797640763576124,0.5528846153846153,1.0,0.8250000000000001,0.7667774406777004,ambiguous,True,0.04078035009669745,3,3,1.0,0.125
ODEMSAND2A,ODEM_69KV_1,1_4300,1_8913,69.0,69.0,0.03150685623529797,0.22857142857142854,1.0,0.8,0.766670626359674,ambiguous,True,0.04753165928827896,2,2,1.0,0.0
DEVINESW9,,1_2887,,69.0,69.0,2.7737852804196175,0.3818181818181818,1.0,0.8,0.7666040899448158,ambiguous,True,0.06727474744612594,3,3,1.0,0.0
FOXTROT_C1,FOXTROT_34KV_1,1_9950,1_9326,34.5,34.5,2.1290107512443566,0.5874999999999999,1.0,0.5,0.7665808544274968,ambiguous,True,0.032034375036003704,1,1,0.0,0.25
FRSTHIL1_8,FSTHL_138KV_1,1_4944,1_4147,138.0,138.0,3.4275545674378605,0.4152173913043478,1.0,0.8,0.7665553306169848,ambiguous,True,0.011962494958707603,2,2,1.0,0.0
DENTN_AV1_8,PNTIS_138KV_2,1_1352,1_5468,138.0,138.0,0.40255446385141797,0.25,1.0,0.8,0.7665220461592805,ambiguous,True,0.012766224071729781,2,2,1.0,0.0
OKPNTSS1,OKPNTSS_138KV_1,1_5617,1_4007,138.0,138.0,5.404336521538691,0.4923913043478261,1.0,0.8222222222222223,0.7665064680411539,ambiguous,True,0.01891032567140727,3,3,1.0,0.1111111111111111
ITASCA_9,,1_2339,,69.0,69.0,3.527015303050259,0.42,1.0,0.8,0.7664971630869196,ambiguous,True,0.03207124970537034,2,2,1.0,0.0
ESIDE3_8,ESFLT_138KV_3,1_1784,1_3854,138.0,138.0,0.9008757586008883,0.2785714285714285,1.0,0.8,0.7664295436224778,ambiguous,True,0.01344029197527341,2,2,1.0,0.0
WILDWIND_W2,,1_9044,,34.5,34.5,0.2042294777416132,0.47788461538461535,1.0,0.5,0.7664232997058453,ambiguous,True,0.2023669223253115,1,1,0.0,0.25
WILDWIND_W5,,1_9047,,34.5,34.5,0.20914619583966965,0.47788461538461535,1.0,0.5,0.7663503071788147,ambiguous,True,0.23170547367012773,1,1,0.0,0.25
FLUVANNA_C1,FLUVANNA_34KV_1,1_10392,1_3469,34.5,34.5,2.364340352420228,0.5990384615384615,1.0,0.5,0.7663105786357949,ambiguous,True,0.03089289602836698,1,1,0.0,0.25
SRC2TERT,REDCREEK_13KV_2,1_7229,1_2982,13.2,13.2,0.10532339664317152,0.23152173913043478,1.0,0.8,0.7663047364220554,ambiguous,True,0.018253675197922203,1,1,1.0,0.0
LVBRD1_8,LVBRD_138KV_1,1_1957,1_4292,138.0,138.0,4.150287634960086,0.44999999999999996,1.0,0.8,0.7662804665174802,ambiguous,True,0.012940433922611017,1,1,1.0,0.0
TNMRTHNPLT0,TNMRTHPT_69KV_1,1_5910,1_42,69.0,69.0,2.5649816527964835,0.36923076923076925,1.0,0.8,0.7661979673779058,ambiguous,True,0.023945036807117792,2,2,1.0,0.0
CEDARP_A3STR,CBY_1KV_3,1_6892,1_725,1.0,1.0,0.3687051516511142,0.24642857142857139,1.0,0.8,0.7661272325600346,ambiguous,True,0.03097508192566334,3,3,1.0,0.0
GALVES__B138,,1_6205,,138.0,138.0,2.1702887293169386,0.3477272727272727,1.0,0.8,0.7660816010272146,ambiguous,True,0.0774919099259953,4,4,1.0,0.0
SIRIUS_S2,,1_8566,,34.5,34.5,1.0552811448032693,0.5738636363636364,1.0,0.44000000000000006,0.76604704977478,ambiguous,True,0.03263276978694596,2,1,0.5,0.2
PLMHSTT24A,PALMHRTP_138KV_1,1_7501,1_8528,138.0,138.0,0.41396921780229445,0.23076923076923078,1.0,0.8222222222222223,0.7659910367088655,ambiguous,True,0.014672850336929999,3,3,1.0,0.1111111111111111
L_PARKTA9_1Y,,1_7433,,69.0,69.0,1.997252233091317,0.33799999999999997,1.0,0.8,0.7659885222075271,ambiguous,True,0.04103881883512672,3,3,1.0,0.0
MILITARY4D,,1_4014,,138.0,138.0,0.09446289939709342,0.36923076923076925,1.0,0.625,0.7658940897694925,ambiguous,True,0.02554970718131666,4,3,0.75,0.125
GRNBYU_POI8A,GBY_138KV_1,1_6019,1_746,138.0,138.0,0.6318592204778847,0.2608695652173913,1.0,0.8,0.7658876559790608,ambiguous,True,0.02428678064695866,5,5,1.0,0.0
SRWE1_5,,1_8544,,345.0,345.0,1.7266120172218,0.52,1.0,0.5533333333333333,0.7658539438416972,ambiguous,True,0.031690363440313285,3,2,0.6666666666666666,0.1
DILLEYSW2A,,1_3973,,69.0,69.0,0.012452335160431894,0.384,1.0,0.6,0.7658132731082715,ambiguous,True,0.01745792624232112,3,4,0.75,0.0
FOXTROT_W2,FOXTROT_34KV_2,1_9947,1_9327,34.5,34.5,2.1872607167562763,0.5874999999999999,1.0,0.5,0.7657964793914931,ambiguous,True,0.030465624963996296,1,1,0.0,0.25
FOXTROT_C2,,1_9951,,34.5,34.5,2.1872607167562763,0.5874999999999999,1.0,0.5,0.7657964793914931,ambiguous,True,0.030465624963996296,1,1,0.0,0.25
FLUVANNA_C2,FLUVANNA_34KV_2,1_10395,1_3470,34.5,34.5,2.4097441155225403,0.5990384615384615,1.0,0.5,0.7657061441458894,ambiguous,True,0.029684027048556105,1,1,0.0,0.25
DOW_DOW_ST65,,1_7716,,14.4,14.4,1.1238316523906495,0.288,1.0,0.8,0.7656074013131753,ambiguous,True,0.007155495967592351,1,1,1.0,0.0
ENTLKI_9,ENTLKITP_69KV_2,1_4547,1_3516,69.0,69.0,3.5541291349319906,0.41739130434782606,1.0,0.8,0.7655042675928186,ambiguous,True,0.03261164571683228,1,1,1.0,0.0
CAMWIND_2,,1_9774,,34.5,34.5,0.30076922615029233,0.47989130434782606,1.0,0.5,0.7654950415784861,ambiguous,True,0.16537235826350005,1,1,0.0,0.25
FRNKFD1_8,NPKWY_138KV_1,1_1685,1_5072,138.0,138.0,0.7871092333947024,0.2681818181818182,1.0,0.8,0.7654681258613352,ambiguous,True,0.011907080498170464,2,2,1.0,0.0
NUECES_B2A,,1_4107,,69.0,69.0,0.279189423841971,0.434,1.0,0.5555555555555556,0.7654523642403184,ambiguous,True,0.02976728133155848,3,2,0.6666666666666666,0.1111111111111111
DESPLR1_8,DESHR_138KV_1,1_1993,1_5757,138.0,138.0,2.7755782539967457,0.3772727272727272,1.0,0.8,0.7654443156461878,ambiguous,True,0.024745904791096507,2,2,1.0,0.0
RINCON4B,,1_4106,,138.0,138.0,0.09938091616456245,0.3272727272727272,1.0,0.6753846153846155,0.7654080887380474,ambiguous,True,0.058836968583535154,4,4,0.6,0.07692307692307693
CHALUPA_W2,,1_9864,,34.5,34.5,0.016216739185200578,0.46249999999999997,1.0,0.5,0.765381847504059,ambiguous,True,0.15126350817822332,1,1,0.0,0.25
CHALUPA_C2,,1_9865,,34.5,34.5,0.016216739185200578,0.46249999999999997,1.0,0.5,0.765381847504059,ambiguous,True,0.15126350817822332,1,1,0.0,0.25
OAKHILL2_T8,OAKT2_138KV_1,1_1405,1_4873,138.0,138.0,2.033711254869982,0.33749999999999997,1.0,0.8,0.7653690627349832,ambiguous,True,0.016464056485964496,3,3,1.0,0.0
BBP_2_8,,1_7769,,13.8,13.8,0.3781631702183757,0.21176470588235294,1.0,0.8400000000000001,0.7653220202769898,ambiguous,True,0.05347255816785901,1,1,1.0,0.2
CRANE2_9,,1_4558,,69.0,69.0,0.09694211279186511,0.42,1.0,0.5583333333333333,0.7652160534526441,ambiguous,True,0.004630216177028523,2,3,0.6666666666666666,0.125
HURST_SPS1_8,,1_5173,,138.0,138.0,1.1663443910247928,0.484,1.0,0.5555555555555556,0.7651163063204642,ambiguous,True,0.03998154659958553,2,3,0.6666666666666666,0.1111111111111111
PRIDDY_C2,PRIDDY_34KV_2,1_9421,1_5505,34.5,34.5,1.987569349359401,0.5738636363636364,1.0,0.5,0.7650859027111825,ambiguous,True,0.033317807496276663,1,1,0.0,0.25
ROBSTOWNSUB9,RBTWNCTY_69KV_1,1_2746,1_9047,69.0,69.0,0.791137084268744,0.26666666666666666,1.0,0.8,0.7650312576557784,ambiguous,True,0.01549698472709049,2,2,1.0,0.0
DFW_CE1_8,,1_5171,,138.0,138.0,2.8098391135114418,0.3772727272727272,1.0,0.8,0.7649973782776082,ambiguous,True,0.010566409235445495,2,2,1.0,0.0
MULETER0A,MULBERRY_13KV_2,1_7096,1_3171,13.8,13.8,0.5097545096338689,0.25,1.0,0.8,0.7649503033542938,ambiguous,True,0.0002914983488466749,1,1,1.0,0.0
DOW_A4_1,,1_7742,,14.4,14.4,1.142560785424803,0.2857142857142857,1.0,0.8,0.7647705110204105,ambiguous,True,3.656019314624004e-06,1,1,1.0,0.0
SSIDE4C,,1_4219,,138.0,138.0,1.8978443674763577,0.3276315789473684,1.0,0.8,0.7647491807700847,ambiguous,True,0.036005549203760645,2,2,1.0,0.0
LIGSW2_1,,1_5369,,1.0,1.0,7.534386430773465,0.5796052631578947,1.0,0.8200000000000001,0.7647339026250156,ambiguous,True,0.0008976686586331661,3,3,1.0,0.1
RECCRS1_8,RECCR_138KV_1,1_1827,1_5801,138.0,138.0,3.908869623631259,0.43181818181818177,1.0,0.8,0.7646954936365671,ambiguous,True,0.005010063981674695,2,2,1.0,0.0
IRVBELT1_T8,IBLT1_138KV_1,1_1243,1_5962,138.0,138.0,3.2751446209222257,0.4,1.0,0.8,0.7646844285318175,ambiguous,True,0.020572199595013774,3,3,1.0,0.0
L_MASOCT9_1Y,,1_3746,,69.0,69.0,0.8683014266619361,0.482,1.0,0.5333333333333333,0.7644208279710034,ambiguous,True,0.07891580199416837,3,2,0.6666666666666666,0.0
ALNSW2_1,,1_5360,,1.0,1.0,4.643852607553776,0.46578947368421053,1.0,0.8,0.7642853861729223,ambiguous,True,0.004499521875269696,3,3,1.0,0.0
WHITNEYDM,,1_129,,69.0,69.0,0.6943193594189213,0.1894736842105263,1.0,0.8857142857142858,0.7642751936184744,ambiguous,True,0.043422780221617385,3,3,1.0,0.42857142857142855
NEDIN4B,,1_7598,,138.0,138.0,0.5278901764933353,0.435,1.0,0.5666666666666667,0.7642685678220769,ambiguous,True,0.0336646626660706,2,2,0.3333333333333333,0.0
ABNTHWST4B,,1_3046,,138.0,138.0,0.4095530640089852,0.36923076923076925,1.0,0.64,0.7642268693295926,ambiguous,True,0.0893197514037406,4,5,0.8,0.0
LIG_8,RGR_138KV_1,1_8166,1_64,138.0,138.0,0.4444486325342519,0.22499999999999998,1.0,0.8222222222222223,0.7641012447491167,ambiguous,True,0.015091623889137873,2,2,1.0,0.1111111111111111
SANDHSYD_SH4,,1_10079,,13.8,13.8,0.10395059934314473,0.46249999999999997,1.0,0.5,0.7640697861462431,ambiguous,True,0.0009384304049484538,1,1,0.0,0.25
SANDHSYD_SH7,,1_10083,,13.8,13.8,0.10395059934314473,0.46249999999999997,1.0,0.5,0.7640697861462431,ambiguous,True,0.0009384304049484538,1,1,0.0,0.25
WOODWRD2_2,,1_8469,,138.0,138.0,3.082507832577884,0.5278846153846154,1.0,0.6238095238095238,0.7638824185127163,ambiguous,True,0.047350917942192816,2,2,0.3333333333333333,0.2857142857142857
NEDIN4D,,1_7600,,138.0,138.0,0.5561612392410686,0.435,1.0,0.5666666666666667,0.7638558402420739,ambiguous,True,0.03325312043361106,2,2,0.3333333333333333,0.0
SPLAIN2_5,,1_8958,,345.0,345.0,3.9828160318424124,0.39999999999999997,1.0,0.8400000000000001,0.7638303522579696,ambiguous,True,0.07063898933005486,3,3,1.0,0.2
HUD_8_4,HUD_138KV_4,1_8054,1_131,138.0,138.0,9.851155734415777,0.6416666666666667,1.0,0.8500000000000001,0.763735095308347,ambiguous,True,0.04693409195032616,1,1,1.0,0.25
TNDELAWRT_1,TPECOSTP_138KV_1,1_5821,1_8026,138.0,138.0,2.959094215977365,0.3597222222222222,1.0,0.8250000000000001,0.7636716079483826,ambiguous,True,0.0036081886197047996,3,3,1.0,0.125
GRT_SW1_8,,1_1339,,138.0,138.0,1.888563314362485,0.3227272727272727,1.0,0.8,0.7636497463204575,ambiguous,True,0.003645949815638927,3,3,1.0,0.0
DOW_T670,,1_7761,,14.4,14.4,0.9932025763885914,0.2727272727272727,1.0,0.8,0.7636476506559712,ambiguous,True,0.010602288343954824,2,2,1.0,0.0
CALUMT2T_8,CALTP_138KV_1,1_1846,1_6243,138.0,138.0,1.7187493370640932,0.31304347826086953,1.0,0.8,0.763556353485925,ambiguous,True,0.01747789285050816,3,3,1.0,0.0
WHCCS2_G5,WHCCS2_25KV_2,1_9350,1_5410,25.0,25.0,0.7931202792053312,0.5488636363636363,1.0,0.44000000000000006,0.7635519073378318,ambiguous,True,0.0035057222429271118,2,1,0.5,0.2
PONY_3_8,,1_10104,,138.0,138.0,3.355200048014902,0.595,1.0,0.5555555555555556,0.7635281336880577,ambiguous,True,0.03128817477380963,3,2,0.6666666666666666,0.1111111111111111
PRIDDY_C1,PRIDDY_34KV_1,1_9420,1_5504,34.5,34.5,2.104507254596831,0.5738636363636364,1.0,0.5,0.7635024028475283,ambiguous,True,0.031475987748761036,1,1,0.0,0.25
EXN_2_9,EXN_69KV_2,1_7807,1_1109,69.0,69.1,0.20778068160374785,0.5279411764705882,0.65,0.8600000000000001,0.7633847177777968,ambiguous,True,0.03691334759787712,4,4,1.0,0.3
TNCOMANCHE1,COMAN_TN_138KV_1,1_5860,1_1229,138.0,138.0,2.641491617490692,0.3416666666666667,1.0,0.8250000000000001,0.7632993584382911,ambiguous,True,0.03855403378386402,3,3,1.0,0.125
ROCHESTER,ROCH_69KV_2,1_400,1_9613,69.0,69.0,0.4537096809457088,0.24,1.0,0.8,0.7632709690265068,ambiguous,True,0.015699586196634252,1,1,1.0,0.0
NAVO2,NAVO_138KV_2,1_5627,1_6200,138.0,138.0,0.027406963063797526,0.42794117647058827,1.0,0.5333333333333333,0.7632411378878443,ambiguous,True,0.02022055495030861,3,2,0.6666666666666666,0.0
FORMOSA_15_9,,1_8073,,69.0,69.0,0.9714119618207652,0.46538461538461534,1.0,0.5555555555555556,0.7632342907243477,ambiguous,True,0.0007077264678808648,3,2,0.6666666666666666,0.1111111111111111
FORMOSA_17_9,,1_8075,,69.0,69.0,0.9714119618207652,0.46538461538461534,1.0,0.5555555555555556,0.7632342907243477,ambiguous,True,0.0007077264678808648,3,2,0.6666666666666666,0.1111111111111111
AVIATOR_C3,,1_10454,,34.5,34.5,1.021818744929056,0.5125,1.0,0.5,0.7631826776207552,ambiguous,True,0.00019407991946240877,1,1,0.0,0.25
RH2TERT,RIOHONDO_13KV_2,1_7518,1_9089,13.8,13.8,0.4405980488720633,0.2386363636363636,1.0,0.8,0.7631223860236199,ambiguous,True,0.03303303781440259,1,1,1.0,0.0
KIRBY__T90_8,HOC_138KV_8,1_6577,1_811,138.0,138.0,0.8712855563126009,0.2636363636363636,1.0,0.8,0.763120395227776,ambiguous,True,0.034489809774382985,1,1,1.0,0.0
ALPHA1_8,ALPHA_138KV_1,1_1670,1_6222,138.0,138.0,4.411250264341081,0.44999999999999996,1.0,0.8,0.7631202492424506,ambiguous,True,0.010501867279905541,2,2,1.0,0.0
TNARCOPL__0,ARCOPL_69KV_1,1_5906,1_1074,69.0,69.0,2.723148813439659,0.3652173913043478,1.0,0.8,0.7631159145387008,ambiguous,True,0.013970052364734475,1,1,1.0,0.0
FOSLCRK1_8,FSCRK_138KV_1,1_1296,1_5035,138.0,138.0,4.165547214790805,0.4152173913043478,1.0,0.8285714285714286,0.763113171622118,ambiguous,True,0.042517184658410034,2,2,1.0,0.14285714285714285
ATMEL1_T8,DFWBE_138KV_1,1_1240,1_5157,138.0,138.0,0.01975845078146859,0.2136363636363636,1.0,0.8,0.763112860497812,ambiguous,True,0.01305789234218202,3,3,1.0,0.0
CROWN2_8,,1_1624,,138.0,138.0,1.2633683256530972,0.2857142857142857,1.0,0.8,0.7630641775190837,ambiguous,True,0.002079410550495542,2,2,1.0,0.0
MULWTER0A,,1_7097,,13.8,13.8,0.6574675546843362,0.25,1.0,0.8,0.7627983237811128,ambiguous,True,0.0003007118969490241,1,1,1.0,0.0
WACONCST1_8,NCRST_138KV_1,1_2369,1_6367,138.0,138.0,2.4599095915159084,0.35,1.0,0.8,0.7627802979450158,ambiguous,True,0.025954642237565273,2,2,1.0,0.0
GREENV_IN_9,GN_S_I_69KV_1,1_533,1_4432,69.0,69.0,0.0585987188161765,0.19999999999999998,1.0,0.8181818181818182,0.7627586692761289,ambiguous,True,0.00239843686012009,2,2,1.0,0.09090909090909091
ANTLP_G2,AEEC_13KV_2,1_8967,1_9975,13.8,13.8,0.9125171720771259,0.2644736842105263,1.0,0.8,0.7627382259855517,ambiguous,True,0.03462180406747861,1,1,1.0,0.0
ROANOKE1_3,RNKSW_13KV_1,1_4901,1_5113,13.8,13.8,1.9574238456653845,0.3227272727272727,1.0,0.8,0.7627115265770321,ambiguous,True,0.0031911415758402173,1,1,1.0,0.0
SHRY_B_3,SHRSW_13KV_1,1_4932,1_4844,13.8,13.8,2.2791017453470355,0.3,1.0,0.8500000000000001,0.7626894091576074,ambiguous,True,0.011230401073374585,1,1,1.0,0.25
WHNTY132,,1_5644,,13.8,13.8,0.9550320597534507,0.26666666666666666,1.0,0.8,0.7626778382875731,ambiguous,True,0.0825213191942098,1,1,1.0,0.0
ANTLP_G1,AEEC_13KV_1,1_8966,1_9974,13.8,13.8,0.9182629166942949,0.2644736842105263,1.0,0.8,0.7626558956022836,ambiguous,True,0.01866766961673183,1,1,1.0,0.0
CEDARP_2BTER,CBY_23KV_2,1_6832,1_728,23.0,23.0,0.4730993973848857,0.2386363636363636,1.0,0.8,0.7626458756677025,ambiguous,True,0.013792229962122815,1,1,1.0,0.0
TEASW_1_2,TEASW_1KV_2,1_5531,1_2495,1.0,1.0,15.117293519685928,0.8150000000000001,1.0,0.8400000000000001,0.7626313150482371,ambiguous,True,0.03754860459215925,3,3,1.0,0.2
ELMFKN1_8,EFTP1_138KV_1,1_1658,1_6405,138.0,138.0,1.9636758144961852,0.3227272727272727,1.0,0.8,0.7626265038038207,ambiguous,True,0.003059420118093459,3,3,1.0,0.0
IRVGRNT1_8,IRVNR_138KV_1,1_1283,1_6374,138.0,138.0,2.721528571113203,0.3630434782608695,1.0,0.8,0.7625936470460813,ambiguous,True,0.010815209684090221,2,2,1.0,0.0
MARSH1_8,MSHLN_138KV_1,1_1709,1_5956,138.0,138.0,2.207485319436335,0.3357142857142857,1.0,0.8,0.7625782467678093,ambiguous,True,0.006273777879146514,2,2,1.0,0.0
GRNBYU_A5STR,GBY_1KV_3,1_6907,1_747,1.0,1.0,0.31210590334024413,0.22857142857142854,1.0,0.8,0.7624976081031797,ambiguous,True,1.6138474663307534e-06,3,3,1.0,0.0
SHRY_A_3,,1_4933,,13.8,13.8,2.295492594879897,0.3,1.0,0.8500000000000001,0.7624701161884808,ambiguous,True,0.011179532691910188,1,1,1.0,0.25
DEVINESUB9,,1_2875,,69.0,69.0,2.7737852804196175,0.3652173913043478,1.0,0.8,0.7624538923163573,ambiguous,True,0.06727474744612594,3,3,1.0,0.0
EXN_1_9,EXN_69KV_1,1_7806,1_1108,69.0,69.2,0.27093699311233177,0.5279411764705882,0.65,0.8600000000000001,0.7624486429071924,ambiguous,True,0.03504119785666826,4,4,1.0,0.3
TNDELAWRC_1,BCCANYON_138KV_1,1_5823,1_8200,138.0,138.0,1.0469835074306857,0.2708333333333333,1.0,0.8,0.7624075660680594,ambiguous,True,0.0041292785793581865,1,1,1.0,0.0
WMRLD1_8,HMTRD_138KV_1,1_1977,1_4300,138.0,138.0,2.235572193214439,0.3357142857142857,1.0,0.8,0.7622012350806733,ambiguous,True,0.011930857797162298,2,2,1.0,0.0
HHOLLOW_CB2,BLUF_CRK_34KV_2,1_10303,1_3101,34.5,34.5,0.8654672990512213,0.25961538461538464,1.0,0.8,0.7621987160899435,ambiguous,True,0.031116553553596993,1,1,1.0,0.0
MADERO_G2,MADERO_34KV_2,1_9914,1_8437,34.5,34.5,8.239636899544383,0.5738636363636364,1.0,0.8500000000000001,0.7621667992929878,ambiguous,True,0.032573464084668546,1,1,1.0,0.25
BCHSPG1T_8,SATP1_138KV_1,1_1798,1_6091,138.0,138.0,1.785878645658206,0.3108695652173913,1.0,0.8,0.7620904044370119,ambiguous,True,0.02564977555917547,3,3,1.0,0.0
ALP_BESS_B1,LMESASLR_34KV_1,1_8805,1_7207,34.5,34.5,2.5485777285781253,0.35192307692307695,1.0,0.8,0.7620875748913395,ambiguous,True,0.03080149787978137,1,1,1.0,0.0
IRVBELT2_T8,IBLT2_138KV_1,1_1281,1_4429,138.0,138.0,3.235330129611832,0.3875,1.0,0.8,0.7620669400703898,ambiguous,True,0.008110995558020972,3,3,1.0,0.0
SRC1TERT,REDCREEK_13KV_1,1_3117,1_2981,13.2,13.2,0.39413872024855096,0.23152173913043478,1.0,0.8,0.762026227683288,ambiguous,True,0.018420865434753075,1,1,1.0,0.0
VENSW3_1,VENSW_1KV_3,1_5441,1_4753,1.0,1.0,8.11204724516501,0.5921052631578947,1.0,0.8200000000000001,0.7619988668432405,ambiguous,True,0.006201025619361311,3,3,1.0,0.1
DENTSW1,GN_S_I_1KV_1,1_460,1_4431,1.0,1.0,2.3211730718863524,0.33947368421052626,1.0,0.8,0.7619953196296331,ambiguous,True,0.017443175200653194,3,3,1.0,0.0
MADERO_G1,MADERO_34KV_1,1_9913,1_8436,34.5,34.5,8.258478142991175,0.5738636363636364,1.0,0.8500000000000001,0.761979698844683,ambiguous,True,0.03219926318805877,1,1,1.0,0.25
FORMOSA_20_9,,1_8079,,138.0,138.0,1.2987533879107205,0.44999999999999996,1.0,0.5916666666666667,0.7619710952870813,ambiguous,True,0.00030593363069830737,2,2,0.3333333333333333,0.125
SABINAL2A,SABINLS_69KV_1,1_4232,1_3184,69.0,69.0,1.8354847037267226,0.31304347826086953,1.0,0.8,0.7619541977774739,ambiguous,True,0.048703164071719596,2,2,1.0,0.0
CRLTNRMD1_8,CRLFR_138KV_1,1_1644,1_5233,138.0,138.0,2.5256074098607035,0.35,1.0,0.8,0.7619103107925214,ambiguous,True,0.01285437261659872,2,2,1.0,0.0
DOW_647H,,1_7754,,1.0,1.0,1.1032335116726821,0.24,1.0,0.8400000000000001,0.7618996410352618,ambiguous,True,0.00024553556280015876,3,3,1.0,0.2
ANTLP_G3,AEEC_13KV_3,1_8968,1_9976,13.8,13.8,0.9758219943028671,0.2644736842105263,1.0,0.8,0.7618324394682677,ambiguous,True,0.01784421348271592,1,1,1.0,0.0
SIRIUS_S1,,1_8562,,34.5,34.5,1.353986656169279,0.5738636363636364,1.0,0.44000000000000006,0.7618283342758476,ambiguous,True,0.032373573977578785,2,1,0.5,0.2
LAWTHR1_8,ARMST_138KV_1,1_1880,1_5820,138.0,138.0,1.0484117696593007,0.2681818181818182,1.0,0.8,0.7617243567480909,ambiguous,True,0.012693868067382708,2,2,1.0,0.0
GRLDBTWN_8,GRLRD_138KV_2,1_1766,1_3812,138.0,138.0,1.8589247706190382,0.31304347826086953,1.0,0.8,0.7616336161794582,ambiguous,True,0.00048227426532454487,2,2,1.0,0.0
RANDL_E_T8,RMTPE_138KV_1,1_1317,1_4497,138.0,138.0,0.041608718845455084,0.20869565217391303,1.0,0.8,0.7615504310428585,ambiguous,True,0.02355176597050046,3,3,1.0,0.0
WHITNEYSW,,1_130,,69.0,69.0,1.6287990975162518,0.3,1.0,0.8,0.7615364171211699,ambiguous,True,0.07060588888461883,3,3,1.0,0.0
T1,QUEEN_SL_1KV_1,1_8681,1_8119,1.0,1.0,0.6224243827185186,0.22499999999999998,1.0,0.8222222222222223,0.7615018628066177,ambiguous,True,0.020647349443902785,3,3,1.0,0.1111111111111111
HHOLLOW_CB1,BLUF_CRK_34KV_1,1_10302,1_3095,34.5,34.5,0.9231980723231766,0.25961538461538464,1.0,0.8,0.761370624074808,ambiguous,True,0.02946036952332609,1,1,1.0,0.0
CALUMT1_8,CLMET_138KV_1,1_1854,1_5229,138.0,138.0,3.093289119398507,0.3772727272727272,1.0,0.8,0.7613289590284461,ambiguous,True,0.024429820706174277,2,2,1.0,0.0
ARCO138,ARCO_138KV_1,1_492,1_3959,138.0,138.0,7.131988061051026,0.5171052631578947,1.0,0.8600000000000001,0.7612921799747615,ambiguous,True,0.006081316889116839,4,4,1.0,0.3
TNAPACHE__1,,1_5867,,138.0,138.0,2.1487482723945326,0.3096153846153846,1.0,0.8222222222222223,0.7612881100688392,ambiguous,True,0.013190652009020365,3,3,1.0,0.1111111111111111
RANDL_W_T8,RMTPW_138KV_1,1_1316,1_5900,138.0,138.0,0.06470673582292738,0.20869565217391303,1.0,0.8,0.761204880424847,ambiguous,True,0.023691544646056162,3,3,1.0,0.0
FARON1_8,STURT_138KV_1,1_1364,1_5668,138.0,138.0,0.2801098162535815,0.2214285714285714,1.0,0.8,0.7611847817973912,ambiguous,True,0.03434488334253294,2,2,1.0,0.0
CAMPION1_8,CAMPN_138KV_1,1_1819,1_6466,138.0,138.0,3.857660714430658,0.4152173913043478,1.0,0.8,0.7611778722415662,ambiguous,True,0.00019935317171193567,2,2,1.0,0.0
ANASW1_1,ANASW_1KV_1,1_5379,1_5912,1.0,1.0,9.39824273658699,0.6546052631578948,1.0,0.8,0.7611684714023383,ambiguous,True,0.034420335620522824,3,3,1.0,0.0
TRLJNCTN_8,BRNCH_138KV_1,1_4671,1_8029,138.0,138.0,0.9625327350091893,0.2608695652173913,1.0,0.8,0.7611213191906298,ambiguous,True,0.03246461501292808,2,2,1.0,0.0
LIQAIRTP_8,SPRTP_138KV_1,1_4663,1_7649,138.0,138.0,0.9645635101158598,0.2608695652173913,1.0,0.8,0.7610922903354491,ambiguous,True,0.014449934771920803,3,3,1.0,0.0
TMPCR1_1,,1_5375,,1.0,1.0,6.293491903961193,0.5282894736842105,1.0,0.8,0.7610802853356678,ambiguous,True,0.055491926493889454,3,3,1.0,0.0
