review_bucket,dayzer_bus,pano_bus,dayzer_kv,pano_kv,distance_km,name_score,voltage_score,topology_score,composite_score,propagation_score,match_stage,confidence_label,ambiguity_flag,latlon_baseline_pano_bus,graph_aware_pano_bus,review_label,review_notes
medium_confidence,L_CATERP8_1Y,CATERP_138KV_1,138.0,138.0,18.15230336549426,0.4192307692307692,1.0,0.8,0.6358532889516211,0.7878143680451672,propagated,medium,False,RIONOG_18KV_3,CATERP_138KV_1,,
medium_confidence,BRIGHTR_5,BIRSW_345KV_1,345.0,345.0,13.07197952111294,0.2181818181818181,1.0,0.8250000000000001,0.6255965515626721,0.780429517125124,top_ranked_unpropagated,medium,False,CARTWHL_34KV_1,BIRSW_345KV_1,,
medium_confidence,LNGPRAIRIE_8,LPRSW_138KV_1,138.0,138.0,13.793390921366782,0.24,1.0,0.8222222222222223,0.6249669977161821,0.7799762383556512,top_ranked_unpropagated,medium,False,NAVARRO_345KV_1,LPRSW_138KV_1,,
medium_confidence,WHITEHSE_8,WHOUS_138KV_1,138.0,138.0,14.493883343285132,0.2608695652173913,1.0,0.8,0.6205592054936546,0.7768026279554314,top_ranked_unpropagated,medium,False,TYBLR_138KV_1,WHOUS_138KV_1,,
medium_confidence,NADASUB9,NADAS_69KV_2,69.0,69.0,9.34244298070504,0.36,1.0,0.4,0.6080410566871712,0.7677895608147633,top_ranked_unpropagated,medium,False,GARWCI_69KV_1,NADAS_69KV_2,,
medium_confidence,MROW_SLR_S1,MROW_SLR_34KV_1,34.5,34.5,16.099769870965456,0.6365384615384615,1.0,0.3238095238095238,0.6080244414418996,0.7677775978381678,top_ranked_unpropagated,medium,False,PEARSAL2_13KV_1,MROW_SLR_34KV_1,,
medium_confidence,THOUSE__5,THSES_345KV_2,345.0,345.0,10.262562198805162,0.3428571428571428,1.0,0.8,0.6753003149667658,0.7672162267760714,propagated,medium,False,BYLOR_138KV_1,THSES_345KV_2,,
medium_confidence,OLNEY8,OLN_138KV_1,138.0,138.0,12.05126442648972,0.2823529411764706,1.0,0.5333333333333333,0.5914769154829354,0.7558633791477135,top_ranked_unpropagated,medium,False,TRINITY_34KV_2,OLN_138KV_1,,
medium_confidence,BULLARD_8,BUPOI_138KV_1,138.0,138.0,19.726656082990505,0.2181818181818181,1.0,0.8,0.5764280056816462,0.7450281640907853,top_ranked_unpropagated,medium,False,TSVLP_138KV_1,BUPOI_138KV_1,,
medium_confidence,SHPRD_RD,K5_138KV_1,138.0,138.0,14.808297614750115,0.0666666666666666,1.0,0.8333333333333334,0.5764081366945549,0.7450138584200796,top_ranked_unpropagated,medium,False,X2_138KV_1,K5_138KV_1,,
medium_confidence,HONDO,F3_138KV_1,138.0,138.0,12.65079763113023,0.0,1.0,0.8,0.5693722392005904,0.7399480122244252,top_ranked_unpropagated,medium,False,HONDOCS_69KV_1,F3_138KV_1,,
medium_confidence,WEBSTR_C63_8,WEB_138KV_1,138.0,138.0,9.939892991012622,0.3130434782608695,1.0,0.2285714285714285,0.5564820269140197,0.7306670593780942,top_ranked_unpropagated,medium,False,TNNALVIN_138KV_1,WEB_138KV_1,,
medium_confidence,PILGRM06T2_8,PJ_138KV_3,138.0,138.1,9.175094393915009,0.1636363636363636,0.65,0.8,0.5530301689910979,0.7281817216735906,top_ranked_unpropagated,medium,False,HASTINGS_138KV_1,PJ_138KV_3,,
medium_confidence,PAVLOV4B,PAVLOV_138KV_2,138.0,138.1,15.116134441646576,0.3272727272727272,0.65,0.8,0.5452076617249306,0.7225495164419501,top_ranked_unpropagated,medium,False,CLEMVILL_69KV_1,PAVLOV_138KV_2,,
medium_confidence,BENDAVIS_5,BNDVS_345KV_1,345.0,345.0,8.475721552701527,0.3652173913043478,1.0,0.6599999999999999,0.6696735156626473,0.7211649312771061,top_ranked_unpropagated,medium,False,RCLNS_138KV_1,BNDVS_345KV_1,,
medium_confidence,HILLCTY4_8,H1_138KV_1,138.0,138.0,17.08280410935094,0.18,1.0,0.6,0.542694701345307,0.720740184968621,top_ranked_unpropagated,medium,False,M3_138KV_1,H1_138KV_1,,
medium_confidence,L_KENDAL8_2Y,KENDAL_138KV_1,138.0,138.0,11.101673268628554,0.3692307692307692,1.0,0.4696428571428571,0.6084435340413388,0.719079344509764,top_ranked_unpropagated,medium,False,CYPRCR_138KV_1,KENDAL_138KV_1,,
ambiguous,PEARSAL_ENG1,PEARSAL2_13KV_1,13.8,13.8,0.1328261850054474,0.4499999999999999,1.0,0.4,0.7405142086510801,0.8631702302287777,top_ranked_unpropagated,ambiguous,True,PEARSAL2_13KV_3,PEARSAL2_13KV_1,,
