dayzer_bus,pano_bus,dayzer_bus_id,pano_bus_id,dayzer_kv,pano_kv,distance_km,name_score,voltage_score,topology_score,composite_score,propagation_score,propagation_consistency_score,propagation_support_count,propagation_support_ratio,propagation_score_gap,match_stage,propagation_iteration,accepted_graph_match,one_to_one_conflict_flag,confidence_label,ambiguity_flag,score_gap_to_second_best,degree_dayzer,degree_pano,neighbor_voltage_overlap,neighbor_token_overlap
FAIROK2_8,CNEXP_138KV_2,1_1906,1_4306,138.0,138.0,0.9115245749076066,0.1590909090909091,1.0,0.8285714285714286,0.7421210431732841,0.5343271510847645,0.0,0,0.0,0.009137537398432483,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.01269102416448964,2,2,1.0,0.14285714285714285
DEPORT_P8,BSPOI_138KV_1,1_1083,1_9918,138.0,138.0,1.554274652429858,0.21818181818181817,1.0,0.8,0.7421142300220692,0.5343222456158898,0.0,0,0.0,0.007815839952657222,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.010855333267579481,3,3,1.0,0.0
L_MAXZUE8_1Y,GUYBUR_138KV_1,1_3803,1_2753,138.0,138.0,1.0293298245973987,0.18846153846153846,1.0,0.8,0.7420660277896701,0.5342875400085625,0.0,0,0.0,0.012520238598263234,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.017389220275365602,2,2,1.0,0.0
ALAZAN4A,ALAZAN_138KV_1,1_4153,1_8670,138.0,138.0,0.29772984984694784,0.3272727272727272,1.0,0.5733333333333334,0.7420519775499668,0.5342774238359761,0.0,0,0.0,0.07509855452642494,top_ranked_unpropagated,-1,False,False,low,False,0.10430354795336794,3,2,0.6666666666666666,0.2
WOOD2A,WOOD_69KV_1,1_3048,1_4776,69.0,69.0,2.751670162656115,0.2823529411764706,1.0,0.8,0.7420267071430272,0.5342592291429795,0.0,0,0.0,0.10485457429240347,top_ranked_unpropagated,-1,False,False,low,False,0.14563135318389375,2,2,1.0,0.0
DOEDYNSSUB8,MV_DOEDN_138KV_1,1_2821,1_8700,138.0,138.0,2.456655277282188,0.26666666666666666,1.0,0.8,0.7419901333961832,0.5342328960452519,0.0,0,0.0,0.04352381426092278,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.060449742029059395,2,2,1.0,0.0
COMMONFD,COMMON_138KV_1,1_4452,1_2820,138.0,138.0,5.30164496489446,0.3272727272727272,1.0,0.9,0.7419610371865955,0.5342119467743487,0.0,0,0.0,0.021521968092085397,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.029891622350118663,2,2,1.0,0.5
FTDUNCAN_B1,FTDUNCAN_34KV_1,1_9997,1_9369,34.5,34.5,11.102958075414499,0.5990384615384615,1.0,0.8500000000000001,0.7419558233915433,0.5342081928419111,0.0,0,0.0,0.17330105701026366,top_ranked_unpropagated,-1,False,False,low,False,0.24069591251425515,1,1,1.0,0.25
HECGT14A,DUKE_138KV_3,1_4391,1_8874,138.0,138.0,0.168180062042714,0.12,1.0,0.8222222222222223,0.7419323205455847,0.5341912707928209,0.0,0,0.0,0.00012358105276777387,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0001716403510664266,2,2,1.0,0.1111111111111111
DFW_CE2_8,DFWCE_138KV_1,1_5172,1_4820,138.0,138.0,4.7586792108152265,0.3818181818181818,1.0,0.8,0.7419309690421627,0.5341902977103571,0.0,0,0.0,0.0007182989078016178,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0009976373719466913,2,2,1.0,0.0
L_LINCOL8_1Y,ALUMCR_138KV_1,1_3806,1_2238,138.0,138.0,1.876128743464176,0.23461538461538461,1.0,0.8,0.7417915390135735,0.534089908089773,0.0,0,0.0,0.08757091811983586,top_ranked_unpropagated,-1,False,False,low,False,0.12162627516643865,2,2,1.0,0.0
CUMBY1_T8,CMBTP_138KV_1,1_1115,1_6830,138.0,138.0,3.881366313122025,0.3227272727272727,1.0,0.8200000000000001,0.7417623094199435,0.5340688627823593,0.0,0,0.0,0.07633506457352734,top_ranked_unpropagated,-1,False,False,low,False,0.10602092301878796,3,3,1.0,0.1
HECGT24A,DUKE_138KV_2,1_4392,1_8871,138.0,138.0,0.2171290253618531,0.12,1.0,0.8250000000000001,0.7417606801945182,0.5340676897400531,0.0,0,0.0,0.010676418947232258,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.014828359648933587,2,2,1.0,0.125
PAREDESSW8,PAREDES_138KV_1,1_2827,1_9174,138.0,138.0,5.202330171783102,0.384,1.0,0.8222222222222223,0.7417329715156923,0.5340477394912985,0.0,0,0.0,0.057004899325207026,top_ranked_unpropagated,-1,False,False,low,False,0.07917347128500973,3,3,1.0,0.1111111111111111
STONEYPT_P8,SPPOI_138KV_1,1_1613,1_4042,138.0,138.0,1.5172308420697957,0.19999999999999998,1.0,0.8181818181818182,0.7417197257761668,0.5340382025588402,0.0,0,0.0,0.001819489247512851,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0025270683993233733,3,3,1.0,0.09090909090909091
HULLTOWN2A,HULLTOWN_69KV_1,1_7165,1_3982,69.0,69.0,5.204944171220789,0.384,1.0,0.8222222222222223,0.741702744087112,0.5340259757427206,0.0,0,0.0,0.12342650585776888,top_ranked_unpropagated,-1,False,False,low,False,0.1714257025802346,3,3,1.0,0.1111111111111111
CRAIGRNCH2,ROLTR_138KV_2,1_312,1_6097,138.0,138.0,1.8272331637782404,0.23152173913043478,1.0,0.8,0.7416867058636468,0.5340144282218257,0.0,0,0.0,0.022835073645628423,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.03171538006337282,2,2,1.0,0.0
CROCKETT_9,CRKET_69KV_1,1_2161,1_6606,69.0,69.0,5.2079908559129535,0.3818181818181818,1.0,0.8250000000000001,0.7416776192242613,0.5340078858414682,0.0,0,0.0,0.10884840437125087,top_ranked_unpropagated,-1,False,False,low,False,0.15117833940451508,2,2,1.0,0.125
TERRY_9,TERRY_69KV_1,1_5276,1_2969,69.0,69.0,7.567929324492183,0.5046052631578948,1.0,0.8,0.7416389809184655,0.5339800662612951,0.0,0,0.0,0.08551470374831316,top_ranked_unpropagated,-1,False,False,low,False,0.11877042187265718,2,2,1.0,0.0
CAPRIDGE_2_8,CAPRIDGE_138KV_2,1_10320,1_3701,138.0,138.0,11.44673305460288,0.6035714285714286,1.0,0.8571428571428572,0.7415830920134128,0.5339398262496572,0.0,0,0.0,0.026599425970556756,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.03694364718132881,2,2,1.0,0.2857142857142857
LP_SLATON3,LPLSL_115KV_1,1_7011,1_10070,115.0,115.0,1.4224696270109987,0.20869565217391303,1.0,0.8,0.7415779773603304,0.5339361436994379,0.0,0,0.0,0.027618811202457016,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.038359460003412504,3,3,1.0,0.0
MAMIE_D,MAMIE_D_69KV_1,1_505,1_6025,69.0,69.0,10.63130444640607,0.5249999999999999,1.0,0.92,0.7415553178051244,0.5339198288196896,0.0,0,0.0,0.042398150142107405,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.05888631964181579,2,2,1.0,0.6
RENDON1_8,RENDN_138KV_1,1_1390,1_4196,138.0,138.0,5.884143370926948,0.43181818181818177,1.0,0.8,0.7414911783309496,0.5338736483982837,0.0,0,0.0,0.013227703870415053,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.01837181093113205,2,2,1.0,0.0
LP_VICKSBRG3,LPLVK_115KV_1,1_7003,1_10100,115.0,115.0,1.1360644207686497,0.192,1.0,0.8,0.7414339891688188,0.5338324722015495,0.0,0,0.0,0.029041328180630988,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.04033517802865416,3,3,1.0,0.0
SKY1_GA,SKY1_13KV_1,1_10122,1_2396,13.8,13.8,0.9753972081996645,0.4708333333333333,1.0,0.44000000000000006,0.7414284201806396,0.5338284625300604,0.0,0,0.0,0.005002734754539051,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.006948242714637676,2,1,0.5,0.2
CALMONT1_9,CMTSW_69KV_1,1_1215,1_5942,69.0,69.0,2.5299129624582792,0.2681818181818182,1.0,0.8,0.7413988498394894,0.5338071718844324,0.0,0,0.0,0.03289998564003016,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.04569442450004191,2,2,1.0,0.0
RITTEN86T2_8,GT_138KV_2,1_6516,1_1797,138.0,138.0,1.3025156747077025,0.2011363636363636,1.0,0.8,0.7413689717923421,0.5337856596904863,0.0,0,0.0,0.029794176771557934,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.04138080107160813,1,1,1.0,0.0
GV_360_2_8,BDWTP_138KV_2,1_4951,1_4836,138.0,138.0,2.198881876747092,0.23568840579710143,1.0,0.8181818181818182,0.741323730889256,0.5337530862402643,0.0,0,0.0,0.023296059199429564,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.03235563777698547,3,3,1.0,0.09090909090909091
EXN_3_8,EXN_138KV_4,1_7812,1_1115,138.0,138.3,0.3482002095719379,0.44999999999999996,0.65,0.8571428571428572,0.7412507718430916,0.5337005557270259,0.0,0,0.0,0.0014278507173745014,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0019831259963535297,2,2,1.0,0.2857142857142857
P_LAVACA2A,P_LAVACA_69KV_1,1_3918,1_659,69.0,69.0,1.988657756941751,0.434,1.0,0.5555555555555556,0.7412163234705604,0.5336757528988035,0.0,0,0.0,0.019622552080788447,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.027253544556650522,3,2,0.6666666666666666,0.1111111111111111
STAUG1_8,STAUG_138KV_1,1_1916,1_6408,138.0,138.0,6.323555785916253,0.44999999999999996,1.0,0.8,0.7411789528169367,0.5336488460281944,0.0,0,0.0,0.002796600285524309,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.003884167063228139,2,2,1.0,0.0
GOPHER_C1,GOPHER_34KV_1,1_8609,1_3510,34.5,34.5,3.8318640023263284,0.5738636363636364,1.0,0.5,0.7411587105491516,0.5336342715953891,0.0,0,0.0,0.02358210131121785,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.032752918487802596,1,1,0.0,0.25
LUFKINET_8,LFSTE_138KV_1,1_2184,1_6516,138.0,138.0,1.4551074348884476,0.20869565217391303,1.0,0.8,0.7411223923852395,0.5336081225173724,0.0,0,0.0,0.04340774791308699,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0602885387681763,3,3,1.0,0.0
ROB_CPL2A,ROBSTOWN_69KV_1,1_4349,1_8686,69.0,69.0,1.2998921114141808,0.19999999999999998,1.0,0.8,0.741121755500563,0.5336076639604054,0.0,0,0.0,0.04723797176701772,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.06560829412085789,1,1,1.0,0.0
MARNSFLD1_T8,AZALA_138KV_1,1_683,1_7503,138.0,138.0,2.0617204332590164,0.242,1.0,0.8,0.7411148123070147,0.5336026648610506,0.0,0,0.0,0.0094273150073515,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.013093493065766015,2,2,1.0,0.0
MIDTWN__90B8,BUN_138KV_1,1_6618,1_88,138.0,138.0,0.6640369588690955,0.1636363636363636,1.0,0.8,0.7411120759978672,0.5336006947184644,0.0,0,0.0,0.03213345781309651,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0446298025181896,2,2,1.0,0.0
JUPITER,JUPITER_138KV_1,1_429,1_4824,138.0,138.0,7.441166902676364,0.4651515151515151,1.0,0.8400000000000001,0.7410820857574806,0.533579101745386,0.0,0,0.0,0.01960373587357589,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.027227410935522056,2,2,1.0,0.2
ELECTRA_5,DIGBY_345KV_1,1_8953,1_10011,345.0,345.0,0.555269650059941,0.10909090909090909,1.0,0.8600000000000001,0.7410582415319213,0.5335619339029833,0.0,0,0.0,0.06660435976339957,top_ranked_unpropagated,-1,False,False,low,False,0.09250605522694388,4,4,1.0,0.3
EZACH1_8,ABRRD_138KV_1,1_1893,1_4613,138.0,138.0,1.6910097451734254,0.2214285714285714,1.0,0.8,0.7410347209136473,0.533544999057826,0.0,0,0.0,0.006937313077712726,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.009635157052378829,2,2,1.0,0.0
MOOREHD2_8,RSPCK_138KV_1,1_5070,1_4381,138.0,138.0,0.5480178822451376,0.15652173913043477,1.0,0.8,0.7410217662647484,0.5335356717106188,0.0,0,0.0,0.007579201014364156,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.01052666807550584,2,2,1.0,0.0
PARKS_X84T8,PA_138KV_1,1_6048,1_1123,138.0,138.0,1.823563412620894,0.22857142857142854,1.0,0.8,0.7409993728773981,0.5335195484717267,0.0,0,0.0,0.01745383890480834,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.024241442923344847,2,2,1.0,0.0
PROSPER1_8,PNTHRCRK_138KV_1,1_5006,1_4649,138.0,138.0,2.8005589793185366,0.28076923076923077,1.0,0.8,0.7409924891147028,0.533514592162586,0.0,0,0.0,0.0014736124789314076,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.00204668399851593,2,2,1.0,0.0
MRKM_SLR_C1,MRKM_SLR_34KV_1,1_9464,1_4177,34.5,34.5,5.681655171726304,0.6365384615384615,1.0,0.53,0.7409459201988035,0.5334810625431384,0.0,0,0.0,0.06211494735684697,top_ranked_unpropagated,-1,False,False,low,False,0.08627076021784308,1,1,0.0,0.4
HORNE1_8,HORNE_138KV_1,1_1362,1_4339,138.0,138.0,2.9823165763645867,0.44999999999999996,1.0,0.6,0.7409407978437624,0.533477374447509,0.0,0,0.0,0.008660018208360043,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.012027803067166665,4,3,0.75,0.0
S_CHAN_A1STR,BOG_1KV_1,1_6905,1_171,1.0,1.0,3.6002355997930424,0.3214285714285714,1.0,0.8,0.7409352544555766,0.5334733832080152,0.0,0,0.0,0.024349976635242965,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.033819411993393,3,3,1.0,0.0
HOLFORD,HOLFORD_138KV_1,1_454,1_5630,138.0,138.0,6.697099590690449,0.4651515151515151,1.0,0.8,0.7409204285490673,0.5334627085553284,0.0,0,0.0,0.04458129455735893,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.06191846466299855,1,1,1.0,0.0
BLACKJAK_W2,BLACKJAK_34KV_2,1_9909,1_8432,34.5,34.5,1.2295844507628424,0.5990384615384615,1.0,0.29523809523809524,0.7409189796591952,0.5334616653546205,0.0,0,0.0,0.021161307010472363,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.02939070418121159,3,1,0.3333333333333333,0.14285714285714285
T2,QUEEN_SL_1KV_2,1_8682,1_8120,1.0,1.0,0.7225969695326748,0.15,1.0,0.8200000000000001,0.7408545133627149,0.5334152496211547,0.0,0,0.0,0.025633908400390037,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.03560265055609724,3,3,1.0,0.1
RCKWL_S1_8,RWLTP_138KV_1,1_1746,1_4540,138.0,138.0,4.4567870362886906,0.3630434782608695,1.0,0.8,0.7408338885507698,0.5334003997565543,0.0,0,0.0,0.001512200922062501,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0021002790584201403,2,2,1.0,0.0
WNET3_8,WLVEE_138KV_3,1_1867,1_5145,138.0,138.0,2.990985090447421,0.29,1.0,0.8,0.7408288072305366,0.5333967412059863,0.0,0,0.0,0.028684072130965355,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0398389890707852,1,1,1.0,0.0
GOPHER_C2,GOPHER_34KV_2,1_8610,1_3511,34.5,34.5,3.8614834620112184,0.5738636363636364,1.0,0.5,0.7407921556977126,0.5333703521023531,0.0,0,0.0,0.023054262325145736,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.03201980878492461,1,1,0.0,0.25
PUTN4B,PUTN_138KV_3,1_3128,1_6258,138.0,138.0,0.058783542984454595,0.26666666666666666,1.0,0.625,0.7407862080676366,0.5333660698086984,0.0,0,0.0,0.01334841797318953,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.01853946940720763,3,3,0.5,0.0
CRYOVAC_9,CRYVC_69KV_1,1_896,1_9626,69.0,69.0,5.245823143052604,0.39999999999999997,1.0,0.8,0.7407861023047536,0.5333659936594226,0.0,0,0.0,0.07586106247083141,top_ranked_unpropagated,-1,False,False,low,False,0.10536258676504362,1,1,1.0,0.0
CHISOLM,CHISOLM_138KV_1,1_292,1_5099,138.0,138.0,7.471807893287459,0.4651515151515151,1.0,0.8400000000000001,0.7407655093570559,0.5333511667370802,0.0,0,0.0,0.005479285581201476,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.007610118862779847,2,2,1.0,0.2
PSTNTH1_8,PRSTN_138KV_1,1_1680,1_5221,138.0,138.0,4.7650382985823265,0.3772727272727272,1.0,0.8,0.7407194286412012,0.5333179886216649,0.0,0,0.0,0.009303858091543993,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.012922025127144354,3,3,1.0,0.0
THRRVRS2A,THREER69_69KV_1,1_4080,1_9236,69.0,69.0,2.2406646744956022,0.25,1.0,0.8,0.7407043636719852,0.5333071418438293,0.0,0,0.0,0.07388406341590892,top_ranked_unpropagated,-1,False,False,low,False,0.10261675474431797,1,1,1.0,0.0
NBDMYA,NUECES_B_1KV_1,1_4108,1_8828,1.0,1.0,0.2522076565321764,0.12,1.0,0.8222222222222223,0.7406850829087599,0.5332932596943071,0.0,0,0.0,0.06822924737595215,top_ranked_unpropagated,-1,False,False,low,False,0.09476284357771136,3,3,1.0,0.1111111111111111
FRYE_SLR_5,FRYE_SLR_345KV_1,1_9152,1_9448,345.0,345.0,9.89450198971764,0.5615384615384615,1.0,0.8363636363636364,0.7405788931634285,0.5332168030776685,0.0,0,0.0,0.1269835116962275,top_ranked_unpropagated,-1,False,False,low,False,0.1763659884669827,3,3,1.0,0.18181818181818182
DOWLAP_X84B8,CWS_138KV_1,1_5995,1_138,138.0,138.0,0.5788816960963641,0.15652173913043477,1.0,0.8,0.7405716696605341,0.5332116021555845,0.0,0,0.0,0.011776728781233814,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.01635656775171368,2,2,1.0,0.0
SNYVLE1_8,SUNNY_138KV_1,1_1788,1_3895,138.0,138.0,3.6559880875884545,0.3227272727272727,1.0,0.8,0.7405623848231948,0.5332049170727002,0.0,0,0.0,0.004823844710895697,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.006699784320688518,2,2,1.0,0.0
BOCO_ESS_B1,BOCO_ESS_34KV_1,1_8794,1_7492,34.5,34.5,13.155516616674067,0.6365384615384615,1.0,0.8800000000000001,0.7405352689811329,0.5331853936664156,0.0,0,0.0,0.007473355436263818,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.010379660328144191,1,1,1.0,0.4
PUTM2A,PUTM_69KV_1,1_3129,1_4430,69.0,69.0,2.8679266917621877,0.2823529411764706,1.0,0.8,0.7405114189976033,0.5331682216782744,0.0,0,0.0,0.07476987241876171,top_ranked_unpropagated,-1,False,False,low,False,0.1038470450260579,2,2,1.0,0.0
TNMONMNTDT1,EAGLECLT_138KV_1,1_5785,1_7211,138.0,138.0,0.7124006217214194,0.16388888888888886,1.0,0.8,0.7404742911578898,0.5331414896336806,0.0,0,0.0,0.04608988807996661,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.06401373344439809,3,3,1.0,0.0
GRPLNMAG_8,GPLMG_138KV_1,1_2210,1_6550,138.0,138.0,4.5343576558328476,0.3652173913043478,1.0,0.8,0.7404480395479912,0.5331225884745536,0.0,0,0.0,0.045410420248643,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.06307002812311535,1,1,1.0,0.0
NMCALLEN4B,N_MCALLN_138KV_2,1_4233,1_8534,138.0,138.0,3.9775031579665736,0.32307692307692304,1.0,0.8181818181818182,0.7403012586208547,0.5330169062070154,0.0,0,0.0,0.017452669678389876,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.02423981899776373,3,3,1.0,0.09090909090909091
FIREROCK4A,FIREROCK_138KV_1,1_3186,1_3324,138.0,138.0,4.631468058094338,0.36923076923076925,1.0,0.8,0.7402930315023061,0.5330109826816604,0.0,0,0.0,6.035684767091709e-06,top_ranked_unpropagated,-1,False,False,ambiguous,True,8.382895509861932e-06,2,2,1.0,0.0
WYLIE_RC,WYLIE_RC_138KV_1,1_3485,1_4960,138.0,138.0,8.206628546481449,0.5249999999999999,1.0,0.8,0.7402791004264379,0.5330009523070353,0.0,0,0.0,0.005081229532289289,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.007057263239290679,1,1,1.0,0.0
BD_WDSN1_T8,BDWTP_138KV_1,1_1279,1_4835,138.0,138.0,3.230715527792146,0.3,1.0,0.8,0.7402508273232099,0.5329805956727112,0.0,0,0.0,0.008864384615558163,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.012311645299386331,3,3,1.0,0.0
JHNSONDR_P8,ELBOW_138KV_1,1_4783,1_7125,138.0,138.0,0.48960555872865913,0.15,1.0,0.8,0.7402450801556693,0.5329764577120818,0.0,0,0.0,0.026724769217408628,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0371177350241787,2,2,1.0,0.0
TNMIVIDA__1,COYOTSPR_138KV_1,1_5790,1_7330,138.0,138.0,2.7679036351683237,0.2759615384615385,1.0,0.8,0.7402167398483513,0.5329560526908129,0.0,0,0.0,0.012329720342414863,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.01712461158668732,2,2,1.0,0.0
RULE2A,RULE_69KV_1,1_2992,1_9713,69.0,69.0,0.026071512228263555,0.2823529411764706,1.0,0.6,0.740197417396377,0.5329421405253915,0.0,0,0.0,0.03150358035948553,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.043754972721507635,4,3,0.75,0.0
ELKGUFTA_9,EGFTP_69KV_1,1_2162,1_6763,69.0,69.0,3.7775415798497898,0.3272727272727272,1.0,0.8,0.7401846614082259,0.5329329562139227,0.0,0,0.0,0.08239493930745256,top_ranked_unpropagated,-1,False,False,low,False,0.11443741570479515,3,3,1.0,0.0
ANGLTN26T1_8,HN_138KV_1,1_6152,1_597,138.0,138.0,1.3933952820063422,0.2011363636363636,1.0,0.8,0.7400946251085831,0.5328681300781799,0.0,0,0.0,0.012929525780129403,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.01795767469462406,2,2,1.0,0.0
PRUITT_8,PRUITT_138KV_1,1_525,1_4710,138.0,138.0,7.940099695693127,0.49886363636363634,1.0,0.8181818181818182,0.7400514749874755,0.5328370619909824,0.0,0,0.0,0.041082431887003446,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.057058933176393656,3,3,1.0,0.09090909090909091
HASTXTP2A,HASTXTP_69KV_1,1_2995,1_9586,69.0,69.0,4.57146430919984,0.3652173913043478,1.0,0.8,0.7400047597871775,0.5328034270467678,0.0,0,0.0,0.08581015465318004,top_ranked_unpropagated,-1,False,False,low,False,0.11918077035163899,3,3,1.0,0.0
RENO,REN_138KV_1,1_268,1_4806,138.0,138.0,2.656872447341181,0.24,1.0,0.8363636363636364,0.7399533290644627,0.5327663969264131,0.0,0,0.0,0.13110407942912433,top_ranked_unpropagated,-1,False,False,low,False,0.18208899920711707,5,5,1.0,0.18181818181818182
POESTA4A,POESTA_138KV_1,1_3963,1_8446,138.0,138.0,3.7991376951369205,0.3272727272727272,1.0,0.8,0.7399166185950234,0.5327399653884168,0.0,0,0.0,0.1557599894358091,top_ranked_unpropagated,-1,False,False,low,False,0.21633331866084604,3,3,1.0,0.0
ARCADIA4A,ARCADIA_138KV_1,1_4142,1_9080,138.0,138.0,4.263581715175182,0.35000000000000003,1.0,0.8,0.739903426276048,0.5327304669187546,0.0,0,0.0,0.04690917237500275,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.06515162829861487,3,3,1.0,0.0
KILELMR2_T_8,KLELM_138KV_2,1_5121,1_4867,138.0,138.0,0.0847690160898836,0.33799999999999997,1.0,0.5333333333333333,0.7398978222920573,0.5327264320502813,0.0,0,0.0,0.000633528527338223,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0008799007324140629,3,2,0.6666666666666666,0.0
INT_AIR1_8,INAIR_138KV_1,1_1331,1_4492,138.0,138.0,1.4226753342762575,0.4152173913043478,1.0,0.5333333333333333,0.739872205052086,0.5327079876375018,0.0,0,0.0,0.008588455219104563,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.01192841002653422,3,2,0.6666666666666666,0.0
DEIHL__S81_8,SF_138KV_2,1_6470,1_1404,138.0,138.0,0.8915545669919422,0.1714285714285714,1.0,0.8,0.7397775201710692,0.5326398145231699,0.0,0,0.0,0.029993802890599608,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.04165805957027713,2,2,1.0,0.0
COOPERCK,COOPERCK_138KV_1,1_482,1_5378,138.0,138.0,7.666210675353103,0.4833333333333333,1.0,0.8222222222222223,0.7397581396462264,0.5326258605452829,0.0,0,0.0,0.013743505462284866,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.019088202030951296,4,4,1.0,0.1111111111111111
AIRLINE4B,VALADEZ_138KV_1,1_4196,1_9248,138.0,138.0,0.5230852378281609,0.15,1.0,0.8,0.739755439528208,0.5326239164603097,0.0,0,0.0,0.021802170410733956,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.030280792237130538,2,2,1.0,0.0
RANDL1_8,RDLML_138KV_1,1_1318,1_3857,138.0,138.0,0.057100379472809014,0.3357142857142857,1.0,0.5333333333333333,0.7397399539103949,0.5326127668154843,0.0,0,0.0,0.006922253217420238,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.009614240579750355,3,2,0.6666666666666666,0.0
LYCHEM_POI_8,LHM_138KV_1,1_6062,1_629,138.0,138.0,2.756827535539977,0.2608695652173913,1.0,0.8153846153846154,0.7396653781374951,0.5325590722589965,0.0,0,0.0,0.04195193381431955,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0582665747421105,3,3,1.0,0.07692307692307693
FRIENDSHIP,FRENDSHP_138KV_1,1_190,1_5456,138.0,138.0,4.686587063232501,0.36923076923076925,1.0,0.8,0.7396380586964061,0.5325394022614124,0.0,0,0.0,0.021182313582951084,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.029419879976320895,2,2,1.0,0.0
HILAND66TP_8,AI_138KV_3,1_6692,1_971,138.0,138.0,0.7716600188112916,0.1636363636363636,1.0,0.8,0.7395546434843929,0.5324793433087629,0.0,0,0.0,0.055938235576125706,top_ranked_unpropagated,-1,False,False,low,False,0.07769199385573011,3,3,1.0,0.0
FSHCRK2_8,SHDYG_138KV_1,1_5048,1_5304,138.0,138.0,1.742377110879162,0.21818181818181817,1.0,0.8,0.7395158995313078,0.5324514476625416,0.0,0,0.0,0.015968922344802072,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.02217905881222504,2,2,1.0,0.0
L_MAGNTA8_1Y,TULETA_138KV_1,1_7451,1_9209,138.0,138.0,2.9214302580784905,0.28076923076923077,1.0,0.8,0.7394210797825514,0.532383177443437,0.0,0,0.0,0.02971109990157772,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.04126541652996907,3,3,1.0,0.0
L_MAENRO8_1Y,MOUNTO_138KV_1,1_3757,1_2292,138.0,138.0,0.055166503084955895,0.28076923076923077,1.0,0.6,0.7393659503510888,0.5323434842527839,0.0,0,0.0,0.09519213254000503,top_ranked_unpropagated,-1,False,False,low,False,0.1322112951944514,3,4,0.75,0.0
GPST_8,GPASTURE_345KV_1,1_8926,1_9957,345.0,345.0,2.7713800614328488,0.2727272727272727,1.0,0.8,0.7393627706527671,0.5323411948699923,0.0,0,0.0,0.10415938016493775,top_ranked_unpropagated,-1,False,False,low,False,0.14466580578463573,2,2,1.0,0.0
