market_record_id,market_index,market_constraint,match_source,candidate_record_id,candidate_index,candidate_constraint,facility_score,contingency_score,voltage_match,voltage_near_match,token_overlap,zone_overlap,interface_keyword_match,embedding_similarity,rule_score,rule_score_v1,rule_score_v2,best_score,second_best_score,score_margin,ambiguity_flag,manual_label,review_notes
10002384305,60,NOTTINGH 230 KV NOTTINGHM 2-3 SER DEV,dayzer,553540,12057,NOTTINGHM 2-3 SER DEV A 230 KV:TEMP.DBL.500/230.CONASTONE.500-4 + Peach Bot - Conaston,0.428571,0.0,1.0,1.0,0.533333,0.769231,0.0,,0.481905,0.441209,0.481905,0.481905,0.385714,0.09619099999999997,True,,
10000580360,62,CEDARGRO 230 KV CEDARGRO-CLIF B-2228-3 PS,dayzer,512807,2408,CEDARGRO_230 KV_CED-CLIB:ACTUAL,0.6,0.0,1.0,1.0,0.4,0.166667,0.0,,0.58,0.466667,0.58,0.58,0.512782,0.067218,True,,
10016686709,63,BRIGHTON 6AB           CB      500 KV,pano,4792,4791,BRIGHTON 500KV - BRIGHTON 230KV (BRIGHTON 500 KV NO.3TR),0.25,1.0,1.0,1.0,0.4,0.666667,0.0,,0.615833,0.591667,0.615833,0.615833,0.507738,0.10809499999999994,True,,
10016737063,65,SANDBURG XFMR 3 161/138 KV L/O OAK GROVE - SANDBURG 345 KV,pano,17329,17328,Burr Oak 345/138 kV xfmr l/o Burr Oak-Leesburg 345 kV,0.6,0.285714,1.0,1.0,0.545455,0.363636,0.0,,0.551169,0.557792,0.551169,0.551169,0.47711,0.07405900000000004,True,,
10000570651,76,CUSHAW 115 KV CUSHAW -BALCFALL 28A,dayzer,101467,415,CUSHAW_115 KV_28A:ACTUAL,0.666667,0.0,1.0,1.0,0.857143,0.333333,0.0,,0.669048,0.516667,0.669048,0.669048,0.519444,0.14960399999999996,True,,
10000570651,76,CUSHAW 115 KV CUSHAW -BALCFALL 28A,pano,3517,3516,BALCFALL 115KV - CUSHAW 115KV (CUSHAW 115 KV 28A),0.857143,0.0,1.0,1.0,0.666667,0.666667,0.0,,0.602381,0.645238,0.602381,0.602381,0.552222,0.050159000000000065,True,,
10015858897,79,NEWCARLI138 KV  NEW-PLE,dayzer,520677,3966,NEWCARLI_138 KV_NEW-PLE:ACTUAL,0.571429,0.0,1.0,1.0,0.75,0.571429,0.0,,0.596429,0.492857,0.596429,0.596429,0.519444,0.07698499999999997,True,,
10000566138,80,LENOX 115 KV LENOX-NMESHOPP NML 1090,dayzer,554394,12744,LENOX_115 KV_LEN-NME:Lenox-NMeshopp 1090 & Lackawanna-OXBOW DBL,0.4,0.0,1.0,1.0,0.461538,0.0,0.0,,0.456154,0.35,0.456154,0.456154,0.388889,0.06726500000000002,True,,
10016479158,85,HOPECREE230 KV  HOP-SIL,pano,404,403,HOPECREE 230KV - SILVERUN 230KV (HOPECREE 230 KV HOP-SIL),0.5,1.0,1.0,1.0,0.714286,0.545455,0.0,,0.737987,0.704545,0.737987,0.737987,0.575,0.162987,True,,
10016012721,86,MERIDIAN345 KV  MER-TWI1,pano,990,989,TWINBRAN 345KV - MERIDIAN 345KV (MERIDIAN 345 KV MER-TWI1),0.5,1.0,1.0,1.0,0.714286,0.444444,0.0,,0.732937,0.694444,0.732937,0.732937,0.626603,0.10633399999999993,True,,
10004212881,91,EWATERVT138 KV  EAS-WES,dayzer,520210,3573,EWATERVT_138 KV_EAS-WES:ACTUAL,0.571429,0.0,1.0,1.0,0.75,0.571429,0.0,,0.596429,0.492857,0.596429,0.596429,0.478889,0.11753999999999998,True,,
10003951029,92,LACKAWAN-OXBOW ETP 2004 A 230 KV,dayzer,519019,2721,LACKAWAN_230 KV_LAC-OXB:ACTUAL,0.6,0.0,1.0,1.0,0.727273,0.4,0.0,,0.612727,0.49,0.612727,0.612727,0.521154,0.09157300000000002,True,,
10002877927,94,REMNTNCT230 KV  299A,pano,20,19,MARSHRUN 230KV - REMNTNCT 230KV (REMNTNCT 230 KV 299A),0.333333,1.0,1.0,1.0,0.666667,0.285714,0.0,,0.647619,0.595238,0.647619,0.647619,0.541558,0.10606099999999996,True,,
10018408177,95,JORDAN - WFRANKFORT E 138KV L/O JORDAN - MASSAC 345KV,dayzer,554002,12372,E W FKF3_138 KV_EWF-JORD:Jordan- Massac 345kV,0.533333,0.0,1.0,1.0,0.533333,0.0,0.0,,0.55,0.416667,0.55,0.55,0.35,0.20000000000000007,True,,
10018408177,95,JORDAN - WFRANKFORT E 138KV L/O JORDAN - MASSAC 345KV,pano,1336,1335,JORD 138KV - E W FKF3 138KV (E W FKF3 138 KV EWF-JORD),0.307692,1.0,1.0,1.0,0.625,0.0,0.0,,0.619712,0.553846,0.619712,0.619712,0.480769,0.13894300000000004,True,,
10000565081,98,MAYWOOD 230 KV MAYWOOD-SADDLEBR G-2259,dayzer,101138,206,MAYWOOD_230 KV_MAY-SAD:ACTUAL,0.666667,0.0,1.0,1.0,0.8,0.444444,0.0,,0.663333,0.527778,0.663333,0.663333,0.554545,0.108788,True,,
10017145374,100,KOKOMO - TIPTON W. 230KV L/O NUCOR - CAYUGA 345KV,pano,245,244,KOKOMOPS 230KV - TIPTON W 230KV (KOKOMOPS 230 KV KOK-TIP),0.428571,1.0,1.0,1.0,0.625,0.333333,0.0,,0.690774,0.647619,0.690774,0.690774,0.593712,0.09706199999999998,True,,
10004211984,104,PARADISE-BR TAP 161KV L/O WILSON BR UNIT 1,dayzer,534017,8733,BR_TAP_161 KV_BRT-PAR:Wilson Unit 1,0.615385,0.0,1.0,1.0,0.615385,0.0,0.0,,0.611538,0.457692,0.611538,0.611538,0.496154,0.11538400000000004,True,,
10004211984,104,PARADISE-BR TAP 161KV L/O WILSON BR UNIT 1,pano,2411,2410,PARADIS 161KV - BR_TAP 161KV (BR_TAP 161 KV BRT-PAR),0.461538,1.0,1.0,1.0,0.666667,0.0,0.0,,0.691026,0.630769,0.691026,0.691026,0.534359,0.156667,True,,
10016937822,105,RISING BONDVILL 138 KV L/O RISING SIDNEY 345 KV,dayzer,551666,10900,RISING_138 KV_1642:Sidney-Rising 345 kV,0.666667,0.0,1.0,1.0,0.571429,0.0,0.0,,0.640476,0.483333,0.640476,0.640476,0.478889,0.16158700000000004,True,,
10016937822,105,RISING BONDVILL 138 KV L/O RISING SIDNEY 345 KV,pano,1816,1815,RISING 138KV - BONDVIL 138KV (RISING 138 KV 1642),0.285714,1.0,1.0,1.0,0.6,0.444444,0.0,,0.630794,0.587302,0.630794,0.630794,0.563016,0.067778,True,,
10015743081,107,TRENTON2138 KV  TRE-COL1,dayzer,520398,3727,TRENTON2_138 KV_TRE-COL1:ACTUAL,0.571429,0.0,0.0,0.0,0.75,0.4,0.0,,0.446429,0.325714,0.446429,0.446429,0.369444,0.07698500000000003,True,,
10002905981,109,EASTON-EMUNI 6772 A 69 KV,dayzer,201981,837,EASTON 69-EASTON 138,0.666667,0.0,0.0,0.0,0.5,0.333333,0.0,,0.483333,0.366667,0.483333,0.483333,0.42381,0.05952299999999999,True,,
10016688435,111,BRAMBLET230 KV  BRA-EVRG,pano,3736,3735,BRAMBLET 230KV - EVRGREEN 230KV (BRAMBLET 230 KV BRA-EVRG),0.5,1.0,1.0,1.0,0.714286,0.545455,0.0,,0.737987,0.704545,0.737987,0.737987,0.680649,0.057338,True,,
10000565952,122,LINCOLN 115 KV LINCOLN-STRABAN 998,dayzer,519273,2916,LINCOLN_115 KV_LIN-STR:ACTUAL,0.75,0.0,1.0,1.0,0.545455,0.2,0.0,,0.692045,0.545,0.692045,0.692045,0.632308,0.05973700000000004,True,,
10002871585,124,MEHOOPAN115 KV  MEH-NME2,pano,2227,2226,MEHOOPAN 115KV - NMESHOPP 115KV (MEHOOPAN 115 KV MEH-NME2),0.5,1.0,1.0,1.0,0.714286,0.4,0.0,,0.730714,0.69,0.730714,0.730714,0.503929,0.22678500000000001,True,,
10016743794,128,CAYUGA-HILSDALEN 230 KV L/O DRESSER-SUGARCREEK 345 KV,dayzer,550344,9867,CAYUGA2_230 KV_CAY-HILS:Dresser-SugarCreek 345 kV,0.4,0.0,1.0,1.0,0.4,0.0,0.0,,0.45,0.35,0.45,0.45,0.3,0.15000000000000002,True,,
10016743794,128,CAYUGA-HILSDALEN 230 KV L/O DRESSER-SUGARCREEK 345 KV,pano,221,220,CAYUGA2 230KV - 08HILSDN 230KV (CAYUGA2 230 KV CAY-HILS),0.0,1.0,1.0,1.0,0.333333,0.2,0.0,,0.476667,0.42,0.476667,0.476667,0.35,0.12666700000000003,True,,
10016743702,129,VERMILION-TILTON 138 KV L/O BUNSONVILLE-SIDNEY 345 KV,pano,9510,9509,Bunsonville 345/138 l/lo Sidney-Bunsonville 345,0.5,1.0,0.0,0.0,0.5,0.0,0.0,,0.55,0.5,0.55,0.55,0.475758,0.07424200000000003,True,,
10000568994,132,GRANT 138 KV GRANT-GREENTO2,dayzer,512762,2387,GRANT_138 KV_GRA-GRE1:ACTUAL,0.75,0.0,1.0,1.0,0.888889,0.285714,0.0,,0.726389,0.553571,0.726389,0.726389,0.594545,0.13184399999999996,True,,
10016883556,134,HIGHLAOE138 KV  HIG-COM1,pano,2122,2121,HIGHLAOE 138KV - COMERC 138KV (HIGHLAOE 138 KV HIG-COM1),0.5,1.0,1.0,1.0,0.714286,0.444444,0.0,,0.732937,0.694444,0.732937,0.732937,0.65125,0.08168699999999995,True,,
10016433477,140,OTTCRKPL230 KV  OTT-YOR,dayzer,553564,12069,OTTCRKPL_230 KV_OTT-YOR:500/230.Conastone.500-4,0.571429,0.0,1.0,1.0,0.6,0.285714,0.0,,0.581429,0.464286,0.581429,0.581429,0.522222,0.05920700000000001,True,,
10002905472,142,DEQUINE 345 KV  DEQ-FOWJ,pano,462,461,FOWLERJC 345KV - DEQUINE 345KV (DEQUINE 345 KV DEQ-FOWJ),0.75,0.0,1.0,1.0,0.6,0.666667,0.0,,0.550833,0.591667,0.550833,0.550833,0.422273,0.12856,True,,
10015744463,144,PIPECREE138 KV  MUL-PIP1,dayzer,552850,11522,MULLENSV_138 KV_MUL-PIN1:L138.GlenLyn-Hinton,0.222222,0.0,1.0,1.0,0.166667,0.0,0.0,,0.311111,0.261111,0.311111,0.311111,0.180769,0.130342,True,,
10016737124,145,N COULTERVIL 138/230 KV L/O PRAIRIE STATE - W MT.VERNON 3,dayzer,551303,10689,LAC N T3_138 KV_32291322:Prairie State-W Mt. Vernon 345,0.75,0.0,0.0,0.0,0.631579,0.0,0.0,,0.550658,0.375,0.550658,0.550658,0.458882,0.09177599999999997,True,,
10016048685,147,MILLWDPL230 KV  MIL-SAK,dayzer,553525,12049,MILLWDPL_230 KV_MIL-SAK:500/230.Conastone.500-4,0.571429,0.0,1.0,1.0,0.6,0.285714,0.0,,0.581429,0.464286,0.581429,0.581429,0.522222,0.05920700000000001,True,,
10016048685,147,MILLWDPL230 KV  MIL-SAK,pano,1121,1120,SAKRON 230KV - MILLWDPL 230KV (MILLWDPL 230 KV MIL-SAK),0.5,1.0,1.0,1.0,0.714286,0.545455,0.0,,0.737987,0.704545,0.737987,0.737987,0.630844,0.10714299999999999,True,,
10000566511,148,COLORA 230 KV COLORA-CONOWING 220-88,dayzer,519039,2733,COLORA_230 KV_COL-CON2:ACTUAL,0.75,0.0,1.0,1.0,0.545455,0.0,0.0,,0.692045,0.525,0.692045,0.692045,0.632308,0.05973700000000004,True,,
10000569684,149,WMOULTON 69 KV WMOULTON-09ST_MRY,dayzer,512973,2525,WMOULTON_69 KV_WMO-09S1:ACTUAL,0.6,0.0,1.0,1.0,0.727273,0.333333,0.0,,0.612727,0.483333,0.612727,0.612727,0.521154,0.09157300000000002,True,,
10016743700,151,MONROE-LALLENDORF 345 KV L/O LULU 345 KV SUB,dayzer,553960,12330,LULU_345 KV_LUL-MON:Monroe-Lallendorf 345 kV,0.6,0.0,1.0,1.0,0.428571,0.0,0.0,,0.582857,0.45,0.582857,0.582857,0.508333,0.07452399999999992,True,,
10015743081,158,TRENTON2138 KV  TRE-COL1,pano,2195,2194,COLLEGEC 138KV - TRENTON2 138KV (TRENTON2 138 KV TRE-COL1),0.5,1.0,0.0,0.0,0.714286,0.5,0.0,,0.585714,0.55,0.585714,0.585714,0.493956,0.09175799999999995,True,,
10001837101,160,LINE 230 KV CEDARGRO-ROSELAND CED-ROSY,pano,16419,16418,CEDARGRO-ROSELAND CED-ROSY  A  230 KV,0.888889,0.0,1.0,1.0,0.615385,0.769231,0.0,,0.619231,0.671368,0.619231,0.619231,0.545542,0.073689,True,,
10018482481,163,NORTH PORT - ALBIONIM L/O ROBISON PARK 345/138 T5 XF,pano,1003,1002,NORTHPOR 138KV - ALBIONIM 138KV (ALBIONIM 138 KV ALB-NOR1),0.153846,1.0,0.0,0.0,0.375,0.181818,0.0,,0.397072,0.345105,0.397072,0.397072,0.314286,0.08278599999999997,True,,
10017125345,165,GLENBROO69 KV   GLE-KOON,dayzer,520843,4115,GLENBROO_69 KV_GLE-KOON:ACTUAL,0.571429,0.0,1.0,1.0,0.75,0.571429,0.0,,0.596429,0.492857,0.596429,0.596429,0.478889,0.11753999999999998,True,,
10016737405,168,CRESCENT RIDGE - 7713 138 L/O KEWANEE EAST - BUREAU,dayzer,552239,11206,TAZEWELL 138/345KV L/O MAPLERIDGE-TAZEWELL 345KV:MAPLE RIDGE - TAZEWELL 345 KV,0.333333,0.0,0.0,0.0,0.266667,0.142857,0.0,,0.243333,0.180952,0.243333,0.243333,0.161111,0.08222199999999999,True,,
10019166891,169,STATE LN- ROXANA 138 KV L/O SHEFFIELD XFMR 345/138 KV,pano,20828,20827,STATE LINE-ROXANA 138 KV L/O SHEFFIELD 345/138-KV XFMR,0.909091,0.0,1.0,1.0,0.714286,0.625,0.0,,0.626055,0.667045,0.626055,0.626055,0.569913,0.056142000000000025,True,,
10015856962,170,BELLEFON138 KV  T3,pano,4447,4446,BELLEFON 138KV - BELLEFON 69KV (BELLEFON 138 KV T3),0.333333,1.0,1.0,1.0,0.6,0.5,0.0,,0.655,0.616667,0.655,0.655,0.486667,0.168333,True,,
10016765016,171,RAPPAHAN115 KV  RAP-WHIT,dayzer,551321,10704,RAPPAHAN_115 KV_RAP-WHIT:L230.Fredricksburg-Birchwood path CES,0.363636,0.0,1.0,1.0,0.4,0.222222,0.0,,0.426364,0.35404,0.426364,0.426364,0.179167,0.24719700000000003,True,,
10016765016,171,RAPPAHAN115 KV  RAP-WHIT,pano,4957,4956,RAPPAHAN 115KV - WHITESTN 115KV (RAPPAHAN 115 KV RAP-WHIT),0.5,1.0,1.0,1.0,0.75,0.5,0.0,,0.7375,0.7,0.7375,0.7375,0.483333,0.25416700000000003,True,,
10016737045,172,EAST MOLINE 345/161 KV 9T1 L/O QUAD CITIES - SUB91 345KV,dayzer,529916,5862,DAVNPRT6_161 KV_62211625:Quad Cities-Rock Creek 345,0.307692,0.0,1.0,1.0,0.285714,0.0,0.0,,0.378571,0.303846,0.378571,0.378571,0.286364,0.09220699999999998,True,,
10017458598,173,HINSHAW - BURR OAK 345 KV L/O WILTON CENTER - DUMONT 765 KV,dayzer,553643,12108,BURR_OAK_345 KV_BUR-HINS:Dumont-Wilton Center 765kV,0.666667,0.0,1.0,1.0,0.588235,0.0,0.0,,0.642157,0.483333,0.642157,0.642157,0.532143,0.11001399999999995,True,,
10016743700,174,MONROE-LALLENDORF 345 KV L/O LULU 345 KV SUB,dayzer,553960,12330,LULU_345 KV_LUL-MON:Monroe-Lallendorf 345 kV,0.6,0.0,1.0,1.0,0.545455,0.0,0.0,,0.594545,0.45,0.594545,0.594545,0.519444,0.07510099999999997,True,,
10019047730,175,LINVFT_230KVLIN-VFT1_1_LN,dayzer,512155,2041,LINVFT_230 KV_LIN-VFT1:ACTUAL,0.5,0.0,0.0,0.0,0.666667,0.666667,0.0,,0.391667,0.316667,0.391667,0.391667,0.235714,0.15595299999999998,True,,
10015848469,176,SAPONY  230 KV  TX2,pano,1926,1925,SAPONY 230KV - SAPONY 35KV (SAPONY 230 KV TX2),0.666667,0.0,1.0,1.0,0.4,0.8,0.0,,0.51,0.563333,0.51,0.51,0.411667,0.098333,True,,
10017144838,183,911INDUS138 KV  911-NEWC,pano,929,928,NEWCASOE 138KV - 911INDUS 138KV (911INDUS 138 KV 911-NEWC),0.333333,1.0,1.0,1.0,0.666667,0.5,0.0,,0.658333,0.616667,0.658333,0.658333,0.578571,0.079762,True,,
10016469532,184,KERRDAM 115 KV  1019A,dayzer,520712,3996,KERRDAM_115 KV_1019A:ACTUAL,0.8,0.0,1.0,1.0,0.5,0.0,0.0,,0.72,0.55,0.72,0.72,0.435,0.285,True,,
10004183718,188,MEHOOPAN115 KV  MEH-NME1,dayzer,520299,3639,MEHOOPAN_115 KV_MEH-NME1:ACTUAL,0.571429,0.0,1.0,1.0,0.75,0.4,0.0,,0.596429,0.475714,0.596429,0.596429,0.519444,0.07698499999999997,True,,
10015937600,189,974 ZION345 KV  PLPL41,pano,5630,5629,PLEAS PR 345KV - 974 ZION 345KV (974 ZION 345 KV PLPL41),0.285714,1.0,1.0,1.0,0.714286,0.4,0.0,,0.634286,0.582857,0.634286,0.634286,0.511364,0.12292199999999998,True,,
10016433396,190,LENOX-MACNEW_T LEN-MAC     A  115 KV,dayzer,514149,2703,LENOX_115 KV_LEN-MAC:ACTUAL,0.666667,0.0,1.0,1.0,0.461538,0.2,0.0,,0.629487,0.503333,0.629487,0.629487,0.544545,0.08494200000000007,True,,
10019002645,193,BERGEN_230KVBER-HUD_1_LN,dayzer,519402,3016,BERGEN_230 KV_BER-HUD:ACTUAL,0.5,0.0,0.0,0.0,0.666667,0.5,0.0,,0.391667,0.3,0.391667,0.391667,0.296364,0.09530299999999997,True,,
10019002645,193,BERGEN_230KVBER-HUD_1_LN,pano,14828,14827,BERGEN  230 KV  BER-HUD,0.571429,0.0,0.0,0.0,0.363636,0.0,0.0,,0.275325,0.285714,0.275325,0.275325,0.218182,0.057143,True,,
10016031411,197,BIGSANDY138 KV  BIG-BUS1,dayzer,520605,3907,BIGSANDY_138 KV_BIG-BUS1:ACTUAL,0.571429,0.0,1.0,1.0,0.75,0.4,0.0,,0.596429,0.475714,0.596429,0.596429,0.519444,0.07698499999999997,True,,
10019088483,199,KEYSTONE_230KVKEY-SHE_1_LN,dayzer,101073,167,KEYSTONE_230 KV_KEY-SHE:ACTUAL,0.5,0.0,0.0,0.0,0.666667,0.5,0.0,,0.391667,0.3,0.391667,0.391667,0.328889,0.062778,True,,
10016682348,200,LAUSCHTO500 KV  T3,pano,68,67,LAUSCHTO 500KV - LAUSCHTO 230KV (LAUSCHTO 500 KV T3),0.333333,1.0,1.0,1.0,0.666667,0.4,0.0,,0.653333,0.606667,0.653333,0.653333,0.497273,0.15606000000000003,True,,
10000566722,201,BEDINGTO 500 KV BEDINGTO-BLACKOAK 500KV,dayzer,28100312,13374,BEDINGTO_500 KV_BED-BLA:Keystone-Juniata 500kV,0.666667,0.0,1.0,1.0,0.533333,0.2,0.0,,0.636667,0.503333,0.636667,0.636667,0.547403,0.08926400000000001,True,,
10000566722,201,BEDINGTO 500 KV BEDINGTO-BLACKOAK 500KV,pano,6698,6697,BED-BLA contingency 24,0.666667,1.0,0.0,0.0,0.8,0.363636,0.0,,0.658182,0.619697,0.658182,0.658182,0.585758,0.07242400000000004,True,,
10018669938,204,BUNSONVILLE - EUGENE TIE 345KV L/O DUMONT - WILTON CENTER 765KV,pano,3863,3862,Maroa -E GooseCreek 345 kV l/o Wilton Center-Dumont 765 kV,0.5,1.0,1.0,1.0,0.6,0.0,0.0,,0.705,0.65,0.705,0.705,0.613978,0.09102199999999994,True,,
10002871585,206,MEHOOPAN115 KV  MEH-NME2,dayzer,520300,3640,MEHOOPAN_115 KV_MEH-NME2:ACTUAL,0.571429,0.0,1.0,1.0,0.75,0.4,0.0,,0.596429,0.475714,0.596429,0.596429,0.519444,0.07698499999999997,True,,
10000568994,207,GRANT 138 KV GRANT-GREENTO2,dayzer,512762,2387,GRANT_138 KV_GRA-GRE1:ACTUAL,0.75,0.0,1.0,1.0,0.545455,0.0,0.0,,0.692045,0.525,0.692045,0.692045,0.632308,0.05973700000000004,True,,
10002233506,208,AP SOUTH REACTIVE TRANSFER INTERFACE,pano,636,635,TRANSFER INTERFACE: APSOUTH,0.6,1.0,0.0,0.0,0.75,0.461538,1.0,,0.630577,0.596154,0.630577,0.630577,0.526635,0.10394200000000009,True,,
10002384305,212,NOTTINGH 230 KV NOTTINGHM 2-3 SER DEV,dayzer,553540,12057,NOTTINGHM 2-3 SER DEV A 230 KV:TEMP.DBL.500/230.CONASTONE.500-4 + Peach Bot - Conaston,0.428571,0.0,1.0,1.0,0.470588,0.714286,0.0,,0.47563,0.435714,0.47563,0.47563,0.375714,0.099916,True,,
10002497063,213,STATELIN-17WOLFLK NIP TIE A 138 KV,dayzer,522343,5114,7 STATE_138 KV_STA-17W1:345L17703 Burnham-Munster 345 kV Tie Line,0.470588,0.0,1.0,1.0,0.444444,0.0,1.0,,0.600327,0.385294,0.600327,0.600327,0.523856,0.07647100000000007,True,,
10018976739,215,02LYONS_138KV02L-02F1_1_LN,dayzer,514110,2664,02LYONS_138 KV_02L-02F1:ACTUAL,0.5,0.0,0.0,0.0,0.666667,0.666667,0.0,,0.391667,0.316667,0.391667,0.391667,0.296364,0.09530299999999997,True,,
10016433309,216,BENTONHA138 KV  BEN-CRY1,pano,5205,5204,BENTONHA 138KV - CRYSTAL 138KV (BENTONHA 138 KV BEN-CRY1),0.5,1.0,1.0,1.0,0.666667,0.5,0.0,,0.733333,0.7,0.733333,0.733333,0.500794,0.23253900000000005,True,,
10016743796,220,MAPLEST - CHRYSLER 138 KV L/O HIGHLANDPARK - NEWLONDON 230 KV,dayzer,550506,10011,MAPLECIN_138 KV_MAP-08C1:L230.NewLondon-KokomoHighlandPark,0.181818,0.0,1.0,1.0,0.461538,0.0,0.0,,0.314336,0.240909,0.314336,0.314336,0.255357,0.058979000000000004,True,,
10016743796,220,MAPLEST - CHRYSLER 138 KV L/O HIGHLANDPARK - NEWLONDON 230 KV,pano,2402,2401,MAPLECIN 138KV - 08CHRYSL 138KV (MAPLECIN 138 KV MAP-08C1),0.0,1.0,1.0,1.0,0.4,0.181818,0.0,,0.479091,0.418182,0.479091,0.479091,0.27,0.20909099999999997,True,,
10004236903,222,EELKHART138 KV  EEL-MOT1,dayzer,520522,3834,COREY_138 KV_COR-MOT1:ACTUAL,0.285714,0.0,1.0,1.0,0.5,0.4,0.0,,0.385714,0.332857,0.385714,0.385714,0.334722,0.05099199999999998,True,,
10018983355,224,179 BLOOM  45TR84 CT       H  345 KV,pano,11850,11849,171 WEMPLET 45TR84 CT       H  345 KV,0.75,0.285714,1.0,1.0,0.571429,0.571429,0.0,,0.630357,0.653571,0.630357,0.630357,0.580238,0.050118999999999914,True,,
10000566128,229,HOOVERSV 115 KV HOOVERSV-TOWER51 H1H2 1071,dayzer,520558,3869,HOOVERSV_115 KV_HOO-TOW:ACTUAL,0.6,0.0,1.0,1.0,0.727273,0.5,0.0,,0.612727,0.5,0.612727,0.612727,0.521154,0.09157300000000002,True,,
10000569349,232,MOREHEAD 69 KV MOREHEAD-KUMOR TIE,dayzer,520367,3702,MOREHEAD_69 KV_MOR-KUM1:ACTUAL,0.6,0.0,1.0,1.0,0.727273,0.222222,0.0,,0.612727,0.472222,0.612727,0.612727,0.521154,0.09157300000000002,True,,
10016077049,234,CENTRVIL138 KV  CEN-REU1,dayzer,551394,10767,CENTRVIL_138 KV_CEN-REU1:L765.Cloverdale-JoshuaFalls,0.444444,0.0,1.0,1.0,0.833333,0.0,0.0,,0.522222,0.372222,0.522222,0.522222,0.440769,0.08145299999999994,True,,
10016077049,234,CENTRVIL138 KV  CEN-REU1,pano,2036,2035,CENTRVIL 138KV - REUSENS 138KV (CENTRVIL 138 KV CEN-REU1),0.5,1.0,1.0,1.0,0.714286,0.444444,0.0,,0.732937,0.694444,0.732937,0.732937,0.653571,0.07936599999999994,True,,
10016051109,236,CARROLTO138 KV  CAR-CLI1,dayzer,520645,3944,CARROLTO_138 KV_CAR-CLI1:ACTUAL,0.571429,0.0,1.0,1.0,0.75,0.4,0.0,,0.596429,0.475714,0.596429,0.596429,0.446364,0.150065,True,,
10000466200,240,HOMERCIT 345 KV HOMERCIT S.AUTO-P XFORMER,dayzer,101105,187,HOMERCIT_345 KV_S.AUTO-P:ACTUAL,0.727273,0.0,1.0,1.0,0.833333,0.571429,0.0,,0.706061,0.570779,0.706061,0.706061,0.644872,0.06118900000000005,True,,
10004236144,245,BAGLEY - GRACETON 2305 B 230 KV,dayzer,531942,7233,GRACETON_230 KV_230-1:L230.Graceton-Bagley.2304,0.8,0.0,1.0,1.0,0.5,0.0,0.0,,0.72,0.55,0.72,0.72,0.561429,0.15857100000000002,True,,
10002915154,247,08LAPLJT138 KV  08L-SAN1,dayzer,519897,3312,08LAPLJT_138 KV_08L-SAN1:ACTUAL,0.571429,0.0,1.0,1.0,0.75,0.5,0.0,,0.596429,0.485714,0.596429,0.596429,0.519444,0.07698499999999997,True,,
10002915154,247,08LAPLJT138 KV  08L-SAN1,pano,1371,1370,08LAPLJT138 KV  08L-SAN1,1.0,0.0,1.0,1.0,0.6,0.5,0.0,,0.655,0.7,0.655,0.655,0.413182,0.24181800000000003,True,,
10018981399,251,GARDNERS_115KVGAR-TEX_1_LN,pano,351,350,TEXSEAST 115KV - GARDNERS 115KV (GARDNERS 115 KV GAR-TEX),0.444444,1.0,0.0,0.0,0.666667,0.0,0.0,,0.533333,0.472222,0.533333,0.533333,0.453571,0.07976199999999994,True,,
10016896000,252,NUCOR-WHITESTOWN 345KV L/O DREESSER-SUGARCREEK 345KV,pano,95,94,NUCOR 345KV - WHITESTO 345KV (NUCOR 345 KV NUC-WHI1),0.363636,1.0,1.0,1.0,0.571429,0.333333,0.0,,0.658874,0.615152,0.658874,0.658874,0.574188,0.08468599999999993,True,,
10000466607,253,BLACKOAK 500 KV BLACKOAK TRAN 3 XFORMER,dayzer,519225,2875,BLACKOAK_500 KV_TRAN 3:ACTUAL,0.571429,0.0,1.0,1.0,0.444444,0.0,0.0,,0.565873,0.435714,0.565873,0.565873,0.511616,0.054257,True,,
10016998208,256,MAP-CHRYSLR 13811 L\O GREENTOWN-DELCO 13810,dayzer,551876,10997,MAPLECIN_138 KV_MAP-08C1:Greentown-Delco 138 kV,0.6,0.0,1.0,1.0,0.6,0.0,0.0,,0.6,0.45,0.6,0.6,0.45,0.14999999999999997,True,,
10016998208,256,MAP-CHRYSLR 13811 L\O GREENTOWN-DELCO 13810,pano,1404,1403,MAPLECIN 138KV - 08CHRYSL 138KV (MAPLECIN 138 KV MAP-08C1),0.2,1.0,1.0,1.0,0.5,0.4,0.0,,0.585,0.54,0.585,0.585,0.426667,0.15833299999999995,True,,
10003089934,258,CAYUGA STARBUS TR 9-P L/O CAYUGA-NUCOR 345,dayzer,532151,7391,CAYUGA2_345 KV_9-P:Nucor-Cayuga 345 kV,0.6,0.0,1.0,1.0,0.6,0.0,0.0,,0.6,0.45,0.6,0.6,0.45,0.14999999999999997,True,,
10003089934,258,CAYUGA STARBUS TR 9-P L/O CAYUGA-NUCOR 345,pano,4408,4407,CAYUGA2 345KV - CAYUGA2 1KV (CAYUGA2 345 KV 9-P),0.2,1.0,1.0,1.0,0.5,0.333333,0.0,,0.581667,0.533333,0.581667,0.581667,0.475397,0.10627000000000003,True,,
10017128837,260,ELKRUNDP230 KV  ELK-ROLN,dayzer,552652,11428,ELKRUNDP_230 KV_ELK-ROLN:L500.Loudoun-Morrisville.569,0.444444,0.0,1.0,1.0,0.833333,0.285714,0.0,,0.522222,0.400794,0.522222,0.522222,0.361111,0.16111099999999995,True,,
