bus_id,zone_name,timestamp,date,he,actual_pd,predicted_pd,model,horizon
BI_138KV_1,COAS,2022-04-01 05:00:00,2022-04-01,6,62.174,65.70426919762295,direct_hgb,next_day
CHEROKEE_138KV_1,COAS,2022-04-01 05:00:00,2022-04-01,6,91.196,84.6416658390085,direct_hgb,next_day
CTZ_138KV_1,COAS,2022-04-01 05:00:00,2022-04-01,6,575.793,507.91508115872654,direct_hgb,next_day
CVN_138KV_1,COAS,2022-04-01 05:00:00,2022-04-01,6,87.669,85.85194309692677,direct_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 05:00:00,2022-04-01,6,173.826,142.9190660803597,direct_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 05:00:00,2022-04-01,6,82.227,81.92529438960898,direct_hgb,next_day
FL_138KV_1,COAS,2022-04-01 05:00:00,2022-04-01,6,58.244,61.28609135764209,direct_hgb,next_day
FZ_138KV_1,COAS,2022-04-01 05:00:00,2022-04-01,6,69.127,70.8778824518724,direct_hgb,next_day
GN_138KV_1,COAS,2022-04-01 05:00:00,2022-04-01,6,98.552,95.0203449448479,direct_hgb,next_day
HAT_138KV_1,COAS,2022-04-01 05:00:00,2022-04-01,6,75.98,74.54350438522272,direct_hgb,next_day
MAR_138KV_1,COAS,2022-04-01 05:00:00,2022-04-01,6,53.307,58.306176995932454,direct_hgb,next_day
RNG_138KV_1,COAS,2022-04-01 05:00:00,2022-04-01,6,82.933,82.09344783858671,direct_hgb,next_day
SPW_138KV_1,COAS,2022-04-01 05:00:00,2022-04-01,6,78.801,77.88085130918877,direct_hgb,next_day
WF_138KV_1,COAS,2022-04-01 05:00:00,2022-04-01,6,70.538,71.72185515587884,direct_hgb,next_day
WIN_138KV_1,COAS,2022-04-01 05:00:00,2022-04-01,6,136.441,125.67066220822639,direct_hgb,next_day
BI_138KV_1,COAS,2022-04-01 06:00:00,2022-04-01,7,72.345,72.39036966745573,direct_hgb,next_day
CHEROKEE_138KV_1,COAS,2022-04-01 06:00:00,2022-04-01,7,90.481,84.6416658390085,direct_hgb,next_day
CTZ_138KV_1,COAS,2022-04-01 06:00:00,2022-04-01,7,574.173,501.8882209611127,direct_hgb,next_day
CVN_138KV_1,COAS,2022-04-01 06:00:00,2022-04-01,7,86.495,85.79295577719446,direct_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 06:00:00,2022-04-01,7,171.893,142.9190660803597,direct_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 06:00:00,2022-04-01,7,81.114,81.92529438960898,direct_hgb,next_day
FL_138KV_1,COAS,2022-04-01 06:00:00,2022-04-01,7,66.067,67.87208747832125,direct_hgb,next_day
FZ_138KV_1,COAS,2022-04-01 06:00:00,2022-04-01,7,77.327,77.70518125321668,direct_hgb,next_day
GN_138KV_1,COAS,2022-04-01 06:00:00,2022-04-01,7,103.734,96.06579752798014,direct_hgb,next_day
HAT_138KV_1,COAS,2022-04-01 06:00:00,2022-04-01,7,75.234,74.54350438522272,direct_hgb,next_day
MAR_138KV_1,COAS,2022-04-01 06:00:00,2022-04-01,7,60.686,65.68364738352247,direct_hgb,next_day
RNG_138KV_1,COAS,2022-04-01 06:00:00,2022-04-01,7,81.512,81.92529438960898,direct_hgb,next_day
SPW_138KV_1,COAS,2022-04-01 06:00:00,2022-04-01,7,89.683,89.0720618469477,direct_hgb,next_day
WF_138KV_1,COAS,2022-04-01 06:00:00,2022-04-01,7,79.519,80.31004461626391,direct_hgb,next_day
WIN_138KV_1,COAS,2022-04-01 06:00:00,2022-04-01,7,134.724,125.67066220822639,direct_hgb,next_day
BI_138KV_1,COAS,2022-04-01 07:00:00,2022-04-01,8,78.016,77.60096764857384,direct_hgb,next_day
CHEROKEE_138KV_1,COAS,2022-04-01 07:00:00,2022-04-01,8,91.405,84.6416658390085,direct_hgb,next_day
CTZ_138KV_1,COAS,2022-04-01 07:00:00,2022-04-01,8,583.058,507.40762280673874,direct_hgb,next_day
CVN_138KV_1,COAS,2022-04-01 07:00:00,2022-04-01,8,87.076,85.79295577719446,direct_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 07:00:00,2022-04-01,8,173.448,142.9190660803597,direct_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 07:00:00,2022-04-01,8,82.244,82.25185488582639,direct_hgb,next_day
FL_138KV_1,COAS,2022-04-01 07:00:00,2022-04-01,8,70.366,71.82744437050734,direct_hgb,next_day
FZ_138KV_1,COAS,2022-04-01 07:00:00,2022-04-01,8,80.03,79.92506297880018,direct_hgb,next_day
GN_138KV_1,COAS,2022-04-01 07:00:00,2022-04-01,8,110.129,101.93500417550554,direct_hgb,next_day
HAT_138KV_1,COAS,2022-04-01 07:00:00,2022-04-01,8,77.11,78.68900356389054,direct_hgb,next_day
MAR_138KV_1,COAS,2022-04-01 07:00:00,2022-04-01,8,64.225,67.52126341425898,direct_hgb,next_day
RNG_138KV_1,COAS,2022-04-01 07:00:00,2022-04-01,8,80.533,80.8608654637314,direct_hgb,next_day
SPW_138KV_1,COAS,2022-04-01 07:00:00,2022-04-01,8,93.619,92.38367839509246,direct_hgb,next_day
WF_138KV_1,COAS,2022-04-01 07:00:00,2022-04-01,8,85.566,86.88815444359108,direct_hgb,next_day
WIN_138KV_1,COAS,2022-04-01 07:00:00,2022-04-01,8,136.403,126.65448451890026,direct_hgb,next_day
BI_138KV_1,COAS,2022-04-01 08:00:00,2022-04-01,9,80.532,79.52377720566882,direct_hgb,next_day
CHEROKEE_138KV_1,COAS,2022-04-01 08:00:00,2022-04-01,9,91.276,85.62548814968235,direct_hgb,next_day
CTZ_138KV_1,COAS,2022-04-01 08:00:00,2022-04-01,9,588.021,517.0359569943021,direct_hgb,next_day
CVN_138KV_1,COAS,2022-04-01 08:00:00,2022-04-01,9,86.456,85.98103529556191,direct_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 08:00:00,2022-04-01,9,172.812,143.90288839103357,direct_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 08:00:00,2022-04-01,9,82.64,82.90911670028284,direct_hgb,next_day
FL_138KV_1,COAS,2022-04-01 08:00:00,2022-04-01,9,76.113,75.795832523652,direct_hgb,next_day
FZ_138KV_1,COAS,2022-04-01 08:00:00,2022-04-01,9,83.946,84.16085482656148,direct_hgb,next_day
GN_138KV_1,COAS,2022-04-01 08:00:00,2022-04-01,9,113.066,104.2335894620454,direct_hgb,next_day
HAT_138KV_1,COAS,2022-04-01 08:00:00,2022-04-01,9,76.515,76.26333944534699,direct_hgb,next_day
MAR_138KV_1,COAS,2022-04-01 08:00:00,2022-04-01,9,69.386,71.86170476254625,direct_hgb,next_day
RNG_138KV_1,COAS,2022-04-01 08:00:00,2022-04-01,9,81.737,82.00100319345293,direct_hgb,next_day
SPW_138KV_1,COAS,2022-04-01 08:00:00,2022-04-01,9,96.096,96.44962347197804,direct_hgb,next_day
WF_138KV_1,COAS,2022-04-01 08:00:00,2022-04-01,9,86.757,87.99151135421927,direct_hgb,next_day
WIN_138KV_1,COAS,2022-04-01 08:00:00,2022-04-01,9,136.362,126.65448451890026,direct_hgb,next_day
BI_138KV_1,COAS,2022-04-01 09:00:00,2022-04-01,10,85.394,83.87807773078289,direct_hgb,next_day
CHEROKEE_138KV_1,COAS,2022-04-01 09:00:00,2022-04-01,10,93.055,85.62548814968235,direct_hgb,next_day
CTZ_138KV_1,COAS,2022-04-01 09:00:00,2022-04-01,10,604.804,522.0103684904587,direct_hgb,next_day
CVN_138KV_1,COAS,2022-04-01 09:00:00,2022-04-01,10,87.743,86.03899863067831,direct_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 09:00:00,2022-04-01,10,175.895,143.90288839103357,direct_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 09:00:00,2022-04-01,10,84.168,82.90911670028284,direct_hgb,next_day
FL_138KV_1,COAS,2022-04-01 09:00:00,2022-04-01,10,79.265,78.31215759405653,direct_hgb,next_day
FZ_138KV_1,COAS,2022-04-01 09:00:00,2022-04-01,10,84.781,84.20598121714046,direct_hgb,next_day
GN_138KV_1,COAS,2022-04-01 09:00:00,2022-04-01,10,118.387,107.64490539854242,direct_hgb,next_day
HAT_138KV_1,COAS,2022-04-01 09:00:00,2022-04-01,10,77.528,76.85434408686544,direct_hgb,next_day
