bus_id,zone_name,timestamp,date,he,actual_pd,predicted_pd,model,horizon
DOWGEN_138KV_16,COAS,2022-04-01 10:00:00,2022-04-01,11,179.471,215.14711410196753,zone_allocated_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 11:00:00,2022-04-01,12,181.767,218.35138994581666,zone_allocated_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 12:00:00,2022-04-01,13,182.582,221.49032380817724,zone_allocated_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 13:00:00,2022-04-01,14,183.989,224.77472429790333,zone_allocated_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 14:00:00,2022-04-01,15,186.3,233.77996957277307,zone_allocated_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 15:00:00,2022-04-01,16,189.296,237.26171758456024,zone_allocated_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 16:00:00,2022-04-01,17,192.573,237.5129598375982,zone_allocated_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 17:00:00,2022-04-01,18,193.753,241.1120557631579,zone_allocated_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 18:00:00,2022-04-01,19,186.983,237.44895865424752,zone_allocated_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 19:00:00,2022-04-01,20,180.349,231.55302873330058,zone_allocated_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 20:00:00,2022-04-01,21,182.744,233.17331049114807,zone_allocated_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 21:00:00,2022-04-01,22,184.459,235.72725094900886,zone_allocated_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 22:00:00,2022-04-01,23,185.719,228.95028651011188,zone_allocated_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 23:00:00,2022-04-01,24,187.161,228.04786730743592,zone_allocated_hgb,next_day
DRIVER_138KV_1,FWES,2022-04-01 00:00:00,2022-04-01,1,98.062,99.79423047686211,zone_allocated_hgb,next_day
DRIVER_138KV_1,FWES,2022-04-01 01:00:00,2022-04-01,2,98.883,99.79423047686211,zone_allocated_hgb,next_day
