bus_id,zone_name,timestamp,date,he,actual_pd,predicted_pd,model,run_name,forecast_horizon
CHEROKEE_138KV_1,COAS,2022-04-01 21:00:00,2022-04-01,22,93.945,88.5444477185537,next_day_lightgbm,next_day_lightgbm,next_day
CTZ_138KV_1,COAS,2022-04-01 21:00:00,2022-04-01,22,695.152,680.4819779323485,next_day_lightgbm,next_day_lightgbm,next_day
CVN_138KV_1,COAS,2022-04-01 21:00:00,2022-04-01,22,95.232,96.63983927855517,next_day_lightgbm,next_day_lightgbm,next_day
DOWGEN_138KV_16,COAS,2022-04-01 21:00:00,2022-04-01,22,184.459,188.76969981669544,next_day_lightgbm,next_day_lightgbm,next_day
GN_138KV_1,COAS,2022-04-01 21:00:00,2022-04-01,22,109.71,107.68051769578464,next_day_lightgbm,next_day_lightgbm,next_day
HAT_138KV_1,COAS,2022-04-01 21:00:00,2022-04-01,22,76.465,79.61434352214077,next_day_lightgbm,next_day_lightgbm,next_day
RNG_138KV_1,COAS,2022-04-01 21:00:00,2022-04-01,22,88.476,88.9260404545143,next_day_lightgbm,next_day_lightgbm,next_day
SPW_138KV_1,COAS,2022-04-01 21:00:00,2022-04-01,22,102.417,101.59117983732365,next_day_lightgbm,next_day_lightgbm,next_day
WIN_138KV_1,COAS,2022-04-01 21:00:00,2022-04-01,22,146.28,135.78356342314015,next_day_lightgbm,next_day_lightgbm,next_day
CHEROKEE_138KV_1,COAS,2022-04-01 22:00:00,2022-04-01,23,94.642,86.40444595610019,next_day_lightgbm,next_day_lightgbm,next_day
CTZ_138KV_1,COAS,2022-04-01 22:00:00,2022-04-01,23,700.2,678.8978809761225,next_day_lightgbm,next_day_lightgbm,next_day
CVN_138KV_1,COAS,2022-04-01 22:00:00,2022-04-01,23,96.695,96.28865774115386,next_day_lightgbm,next_day_lightgbm,next_day
DOWGEN_138KV_16,COAS,2022-04-01 22:00:00,2022-04-01,23,185.719,187.98609520904782,next_day_lightgbm,next_day_lightgbm,next_day
GN_138KV_1,COAS,2022-04-01 22:00:00,2022-04-01,23,107.391,106.2185747814833,next_day_lightgbm,next_day_lightgbm,next_day
HAT_138KV_1,COAS,2022-04-01 22:00:00,2022-04-01,23,76.383,78.70836273952892,next_day_lightgbm,next_day_lightgbm,next_day
RNG_138KV_1,COAS,2022-04-01 22:00:00,2022-04-01,23,89.348,89.17649419769553,next_day_lightgbm,next_day_lightgbm,next_day
SPW_138KV_1,COAS,2022-04-01 22:00:00,2022-04-01,23,94.966,96.24600781399414,next_day_lightgbm,next_day_lightgbm,next_day
WIN_138KV_1,COAS,2022-04-01 22:00:00,2022-04-01,23,147.365,136.73325342291218,next_day_lightgbm,next_day_lightgbm,next_day
CHEROKEE_138KV_1,COAS,2022-04-01 23:00:00,2022-04-01,24,95.159,88.3871661510936,next_day_lightgbm,next_day_lightgbm,next_day
CTZ_138KV_1,COAS,2022-04-01 23:00:00,2022-04-01,24,706.398,678.9997387577167,next_day_lightgbm,next_day_lightgbm,next_day
CVN_138KV_1,COAS,2022-04-01 23:00:00,2022-04-01,24,97.881,97.05854081054963,next_day_lightgbm,next_day_lightgbm,next_day
DOWGEN_138KV_16,COAS,2022-04-01 23:00:00,2022-04-01,24,187.161,188.61241824923533,next_day_lightgbm,next_day_lightgbm,next_day
GN_138KV_1,COAS,2022-04-01 23:00:00,2022-04-01,24,105.067,106.0510512186022,next_day_lightgbm,next_day_lightgbm,next_day
HAT_138KV_1,COAS,2022-04-01 23:00:00,2022-04-01,24,75.234,80.05118343554297,next_day_lightgbm,next_day_lightgbm,next_day
RNG_138KV_1,COAS,2022-04-01 23:00:00,2022-04-01,24,90.26,89.17649419769553,next_day_lightgbm,next_day_lightgbm,next_day
SPW_138KV_1,COAS,2022-04-01 23:00:00,2022-04-01,24,86.013,89.69034373710072,next_day_lightgbm,next_day_lightgbm,next_day
WIN_138KV_1,COAS,2022-04-01 23:00:00,2022-04-01,24,149.271,136.73325342291218,next_day_lightgbm,next_day_lightgbm,next_day
DRIVER_138KV_1,FWES,2022-04-01 00:00:00,2022-04-01,1,98.062,89.88252319438384,next_day_lightgbm,next_day_lightgbm,next_day
DRIVER_138KV_1,FWES,2022-04-01 01:00:00,2022-04-01,2,98.883,90.36339185705263,next_day_lightgbm,next_day_lightgbm,next_day
DRIVER_138KV_1,FWES,2022-04-01 02:00:00,2022-04-01,3,97.529,89.4580901167044,next_day_lightgbm,next_day_lightgbm,next_day
DRIVER_138KV_1,FWES,2022-04-01 03:00:00,2022-04-01,4,96.45,89.4580901167044,next_day_lightgbm,next_day_lightgbm,next_day
DRIVER_138KV_1,FWES,2022-04-01 04:00:00,2022-04-01,5,96.585,90.87310545457551,next_day_lightgbm,next_day_lightgbm,next_day
DRIVER_138KV_1,FWES,2022-04-01 05:00:00,2022-04-01,6,97.399,91.29753853225495,next_day_lightgbm,next_day_lightgbm,next_day
DRIVER_138KV_1,FWES,2022-04-01 06:00:00,2022-04-01,7,96.013,92.8698961289335,next_day_lightgbm,next_day_lightgbm,next_day
DRIVER_138KV_1,FWES,2022-04-01 07:00:00,2022-04-01,8,95.489,92.8698961289335,next_day_lightgbm,next_day_lightgbm,next_day
DRIVER_138KV_1,FWES,2022-04-01 08:00:00,2022-04-01,9,92.259,88.96886890012993,next_day_lightgbm,next_day_lightgbm,next_day
DRIVER_138KV_1,FWES,2022-04-01 09:00:00,2022-04-01,10,92.205,89.09790091421668,next_day_lightgbm,next_day_lightgbm,next_day
DRIVER_138KV_1,FWES,2022-04-01 10:00:00,2022-04-01,11,94.691,89.01103113961356,next_day_lightgbm,next_day_lightgbm,next_day
DRIVER_138KV_1,FWES,2022-04-01 11:00:00,2022-04-01,12,94.636,89.01103113961356,next_day_lightgbm,next_day_lightgbm,next_day
DRIVER_138KV_1,FWES,2022-04-01 12:00:00,2022-04-01,13,94.859,88.82153351581367,next_day_lightgbm,next_day_lightgbm,next_day
DRIVER_138KV_1,FWES,2022-04-01 13:00:00,2022-04-01,14,95.692,88.3627704133957,next_day_lightgbm,next_day_lightgbm,next_day
DRIVER_138KV_1,FWES,2022-04-01 14:00:00,2022-04-01,15,95.847,89.34011718397673,next_day_lightgbm,next_day_lightgbm,next_day
DRIVER_138KV_1,FWES,2022-04-01 15:00:00,2022-04-01,16,95.888,89.58426852603995,next_day_lightgbm,next_day_lightgbm,next_day
DRIVER_138KV_1,FWES,2022-04-01 16:00:00,2022-04-01,17,99.004,92.49671690322693,next_day_lightgbm,next_day_lightgbm,next_day
DRIVER_138KV_1,FWES,2022-04-01 17:00:00,2022-04-01,18,97.863,92.70808464643125,next_day_lightgbm,next_day_lightgbm,next_day
DRIVER_138KV_1,FWES,2022-04-01 18:00:00,2022-04-01,19,97.247,92.70808464643125,next_day_lightgbm,next_day_lightgbm,next_day
DRIVER_138KV_1,FWES,2022-04-01 19:00:00,2022-04-01,20,96.886,90.77389222569428,next_day_lightgbm,next_day_lightgbm,next_day
DRIVER_138KV_1,FWES,2022-04-01 20:00:00,2022-04-01,21,98.373,90.71129397207325,next_day_lightgbm,next_day_lightgbm,next_day
DRIVER_138KV_1,FWES,2022-04-01 21:00:00,2022-04-01,22,97.722,89.77915325550828,next_day_lightgbm,next_day_lightgbm,next_day
DRIVER_138KV_1,FWES,2022-04-01 22:00:00,2022-04-01,23,96.48,89.13265047147371,next_day_lightgbm,next_day_lightgbm,next_day
DRIVER_138KV_1,FWES,2022-04-01 23:00:00,2022-04-01,24,95.508,90.04630476572761,next_day_lightgbm,next_day_lightgbm,next_day
DESSAU_138KV_1,SCEN,2022-04-01 00:00:00,2022-04-01,1,156.82,156.68360435789785,next_day_lightgbm,next_day_lightgbm,next_day
SNDSW_138KV_1,SCEN,2022-04-01 00:00:00,2022-04-01,1,200.522,181.97446696382298,next_day_lightgbm,next_day_lightgbm,next_day
DESSAU_138KV_1,SCEN,2022-04-01 01:00:00,2022-04-01,2,153.431,147.52450658603706,next_day_lightgbm,next_day_lightgbm,next_day
SNDSW_138KV_1,SCEN,2022-04-01 01:00:00,2022-04-01,2,199.04,176.037288974027,next_day_lightgbm,next_day_lightgbm,next_day
DESSAU_138KV_1,SCEN,2022-04-01 02:00:00,2022-04-01,3,150.052,146.25783402346755,next_day_lightgbm,next_day_lightgbm,next_day
SNDSW_138KV_1,SCEN,2022-04-01 02:00:00,2022-04-01,3,195.635,173.48731181751455,next_day_lightgbm,next_day_lightgbm,next_day
DESSAU_138KV_1,SCEN,2022-04-01 03:00:00,2022-04-01,4,148.254,144.8251465268657,next_day_lightgbm,next_day_lightgbm,next_day
SNDSW_138KV_1,SCEN,2022-04-01 03:00:00,2022-04-01,4,193.67,172.01339109102685,next_day_lightgbm,next_day_lightgbm,next_day
DESSAU_138KV_1,SCEN,2022-04-01 04:00:00,2022-04-01,5,146.666,144.60985716260285,next_day_lightgbm,next_day_lightgbm,next_day
SNDSW_138KV_1,SCEN,2022-04-01 04:00:00,2022-04-01,5,191.096,172.01339109102685,next_day_lightgbm,next_day_lightgbm,next_day
DESSAU_138KV_1,SCEN,2022-04-01 05:00:00,2022-04-01,6,145.191,144.30128009239672,next_day_lightgbm,next_day_lightgbm,next_day
SNDSW_138KV_1,SCEN,2022-04-01 05:00:00,2022-04-01,6,188.928,170.75272807498368,next_day_lightgbm,next_day_lightgbm,next_day
DESSAU_138KV_1,SCEN,2022-04-01 06:00:00,2022-04-01,7,144.841,144.60985716260285,next_day_lightgbm,next_day_lightgbm,next_day
SNDSW_138KV_1,SCEN,2022-04-01 06:00:00,2022-04-01,7,185.932,170.75272807498368,next_day_lightgbm,next_day_lightgbm,next_day
DESSAU_138KV_1,SCEN,2022-04-01 07:00:00,2022-04-01,8,146.762,144.8251465268657,next_day_lightgbm,next_day_lightgbm,next_day
SNDSW_138KV_1,SCEN,2022-04-01 07:00:00,2022-04-01,8,188.157,170.75272807498368,next_day_lightgbm,next_day_lightgbm,next_day
DESSAU_138KV_1,SCEN,2022-04-01 08:00:00,2022-04-01,9,149.611,146.15438121681564,next_day_lightgbm,next_day_lightgbm,next_day
SNDSW_138KV_1,SCEN,2022-04-01 08:00:00,2022-04-01,9,191.382,172.01339109102685,next_day_lightgbm,next_day_lightgbm,next_day
DESSAU_138KV_1,SCEN,2022-04-01 09:00:00,2022-04-01,10,154.275,147.04222201763733,next_day_lightgbm,next_day_lightgbm,next_day
SNDSW_138KV_1,SCEN,2022-04-01 09:00:00,2022-04-01,10,195.739,171.77300582875742,next_day_lightgbm,next_day_lightgbm,next_day
DESSAU_138KV_1,SCEN,2022-04-01 10:00:00,2022-04-01,11,156.283,147.04222201763733,next_day_lightgbm,next_day_lightgbm,next_day
SNDSW_138KV_1,SCEN,2022-04-01 10:00:00,2022-04-01,11,197.858,171.79271236198804,next_day_lightgbm,next_day_lightgbm,next_day
DESSAU_138KV_1,SCEN,2022-04-01 11:00:00,2022-04-01,12,157.135,148.43793992334062,next_day_lightgbm,next_day_lightgbm,next_day
SNDSW_138KV_1,SCEN,2022-04-01 11:00:00,2022-04-01,12,199.542,173.05532323182442,next_day_lightgbm,next_day_lightgbm,next_day
DESSAU_138KV_1,SCEN,2022-04-01 12:00:00,2022-04-01,13,157.038,147.7021078321291,next_day_lightgbm,next_day_lightgbm,next_day
SNDSW_138KV_1,SCEN,2022-04-01 12:00:00,2022-04-01,13,199.894,172.5631793857957,next_day_lightgbm,next_day_lightgbm,next_day
DESSAU_138KV_1,SCEN,2022-04-01 13:00:00,2022-04-01,14,157.828,148.4817076236775,next_day_lightgbm,next_day_lightgbm,next_day
SNDSW_138KV_1,SCEN,2022-04-01 13:00:00,2022-04-01,14,199.181,173.34277917734406,next_day_lightgbm,next_day_lightgbm,next_day
DESSAU_138KV_1,SCEN,2022-04-01 14:00:00,2022-04-01,15,161.32,149.92036828682856,next_day_lightgbm,next_day_lightgbm,next_day
SNDSW_138KV_1,SCEN,2022-04-01 14:00:00,2022-04-01,15,199.452,174.15027738703972,next_day_lightgbm,next_day_lightgbm,next_day
DESSAU_138KV_1,SCEN,2022-04-01 15:00:00,2022-04-01,16,163.933,156.9633976976865,next_day_lightgbm,next_day_lightgbm,next_day
SNDSW_138KV_1,SCEN,2022-04-01 15:00:00,2022-04-01,16,205.932,175.6286558196522,next_day_lightgbm,next_day_lightgbm,next_day
DESSAU_138KV_1,SCEN,2022-04-01 16:00:00,2022-04-01,17,169.675,159.60089205627318,next_day_lightgbm,next_day_lightgbm,next_day
SNDSW_138KV_1,SCEN,2022-04-01 16:00:00,2022-04-01,17,214.237,184.0367813739617,next_day_lightgbm,next_day_lightgbm,next_day
DESSAU_138KV_1,SCEN,2022-04-01 17:00:00,2022-04-01,18,174.005,165.37237880529597,next_day_lightgbm,next_day_lightgbm,next_day
SNDSW_138KV_1,SCEN,2022-04-01 17:00:00,2022-04-01,18,218.188,186.20337261093647,next_day_lightgbm,next_day_lightgbm,next_day
DESSAU_138KV_1,SCEN,2022-04-01 18:00:00,2022-04-01,19,172.716,165.37237880529597,next_day_lightgbm,next_day_lightgbm,next_day
SNDSW_138KV_1,SCEN,2022-04-01 18:00:00,2022-04-01,19,214.821,186.20337261093647,next_day_lightgbm,next_day_lightgbm,next_day
DESSAU_138KV_1,SCEN,2022-04-01 19:00:00,2022-04-01,20,166.657,165.37237880529597,next_day_lightgbm,next_day_lightgbm,next_day
SNDSW_138KV_1,SCEN,2022-04-01 19:00:00,2022-04-01,20,207.672,184.557045999281,next_day_lightgbm,next_day_lightgbm,next_day
DESSAU_138KV_1,SCEN,2022-04-01 20:00:00,2022-04-01,21,169.48,165.37237880529597,next_day_lightgbm,next_day_lightgbm,next_day
SNDSW_138KV_1,SCEN,2022-04-01 20:00:00,2022-04-01,21,210.871,186.20337261093647,next_day_lightgbm,next_day_lightgbm,next_day
DESSAU_138KV_1,SCEN,2022-04-01 21:00:00,2022-04-01,22,169.468,164.08418737314955,next_day_lightgbm,next_day_lightgbm,next_day
SNDSW_138KV_1,SCEN,2022-04-01 21:00:00,2022-04-01,22,190.558,174.93494663030702,next_day_lightgbm,next_day_lightgbm,next_day
DESSAU_138KV_1,SCEN,2022-04-01 22:00:00,2022-04-01,23,169.594,162.73727285133262,next_day_lightgbm,next_day_lightgbm,next_day
SNDSW_138KV_1,SCEN,2022-04-01 22:00:00,2022-04-01,23,188.284,172.7095038371081,next_day_lightgbm,next_day_lightgbm,next_day
DESSAU_138KV_1,SCEN,2022-04-01 23:00:00,2022-04-01,24,169.761,158.96265853204827,next_day_lightgbm,next_day_lightgbm,next_day
SNDSW_138KV_1,SCEN,2022-04-01 23:00:00,2022-04-01,24,192.273,170.2730234799541,next_day_lightgbm,next_day_lightgbm,next_day
