bus_id,zone_name,timestamp,date,he,actual_pd,predicted_pd,model,run_name,forecast_horizon
GN_138KV_1,COAS,2022-04-01 09:00:00,2022-04-01,10,118.387,123.15203880707027,next_month_rf,next_month_rf,next_month
RNG_138KV_1,COAS,2022-04-01 09:00:00,2022-04-01,10,83.146,92.25489511413845,next_month_rf,next_month_rf,next_month
WIN_138KV_1,COAS,2022-04-01 09:00:00,2022-04-01,10,139.735,146.5818861921718,next_month_rf,next_month_rf,next_month
CTZ_138KV_1,COAS,2022-04-01 10:00:00,2022-04-01,11,629.868,654.8498105324472,next_month_rf,next_month_rf,next_month
CVN_138KV_1,COAS,2022-04-01 10:00:00,2022-04-01,11,89.684,96.23021992792731,next_month_rf,next_month_rf,next_month
DOWGEN_138KV_16,COAS,2022-04-01 10:00:00,2022-04-01,11,179.471,171.16968478886668,next_month_rf,next_month_rf,next_month
GN_138KV_1,COAS,2022-04-01 10:00:00,2022-04-01,11,122.182,123.38621565543993,next_month_rf,next_month_rf,next_month
RNG_138KV_1,COAS,2022-04-01 10:00:00,2022-04-01,11,84.684,93.15677207941506,next_month_rf,next_month_rf,next_month
WIN_138KV_1,COAS,2022-04-01 10:00:00,2022-04-01,11,143.014,146.68340881761983,next_month_rf,next_month_rf,next_month
CTZ_138KV_1,COAS,2022-04-01 11:00:00,2022-04-01,12,635.975,660.2524714723751,next_month_rf,next_month_rf,next_month
CVN_138KV_1,COAS,2022-04-01 11:00:00,2022-04-01,12,90.673,96.10276575618094,next_month_rf,next_month_rf,next_month
DOWGEN_138KV_16,COAS,2022-04-01 11:00:00,2022-04-01,12,181.767,173.3884149912409,next_month_rf,next_month_rf,next_month
GN_138KV_1,COAS,2022-04-01 11:00:00,2022-04-01,12,124.306,123.65336254353547,next_month_rf,next_month_rf,next_month
RNG_138KV_1,COAS,2022-04-01 11:00:00,2022-04-01,12,85.823,94.10201577451026,next_month_rf,next_month_rf,next_month
WIN_138KV_1,COAS,2022-04-01 11:00:00,2022-04-01,12,145.604,147.05980548566646,next_month_rf,next_month_rf,next_month
CTZ_138KV_1,COAS,2022-04-01 12:00:00,2022-04-01,13,643.43,664.5510629541498,next_month_rf,next_month_rf,next_month
CVN_138KV_1,COAS,2022-04-01 12:00:00,2022-04-01,13,91.767,96.32178052259508,next_month_rf,next_month_rf,next_month
DOWGEN_138KV_16,COAS,2022-04-01 12:00:00,2022-04-01,13,182.582,173.216669728083,next_month_rf,next_month_rf,next_month
GN_138KV_1,COAS,2022-04-01 12:00:00,2022-04-01,13,125.532,123.65336254353547,next_month_rf,next_month_rf,next_month
RNG_138KV_1,COAS,2022-04-01 12:00:00,2022-04-01,13,86.264,93.7814672910146,next_month_rf,next_month_rf,next_month
WIN_138KV_1,COAS,2022-04-01 12:00:00,2022-04-01,13,146.172,147.05980548566646,next_month_rf,next_month_rf,next_month
CTZ_138KV_1,COAS,2022-04-01 13:00:00,2022-04-01,14,664.027,666.465450036925,next_month_rf,next_month_rf,next_month
CVN_138KV_1,COAS,2022-04-01 13:00:00,2022-04-01,14,92.208,96.05177168740771,next_month_rf,next_month_rf,next_month
DOWGEN_138KV_16,COAS,2022-04-01 13:00:00,2022-04-01,14,183.989,173.71985697852062,next_month_rf,next_month_rf,next_month
GN_138KV_1,COAS,2022-04-01 13:00:00,2022-04-01,14,126.679,123.78435108520213,next_month_rf,next_month_rf,next_month
RNG_138KV_1,COAS,2022-04-01 13:00:00,2022-04-01,14,87.299,93.97081809809075,next_month_rf,next_month_rf,next_month
WIN_138KV_1,COAS,2022-04-01 13:00:00,2022-04-01,14,147.704,147.39597139359202,next_month_rf,next_month_rf,next_month
CTZ_138KV_1,COAS,2022-04-01 14:00:00,2022-04-01,15,674.097,681.0409427171058,next_month_rf,next_month_rf,next_month
CVN_138KV_1,COAS,2022-04-01 14:00:00,2022-04-01,15,93.15,96.4573774229377,next_month_rf,next_month_rf,next_month
DOWGEN_138KV_16,COAS,2022-04-01 14:00:00,2022-04-01,15,186.3,172.09184925086976,next_month_rf,next_month_rf,next_month
GN_138KV_1,COAS,2022-04-01 14:00:00,2022-04-01,15,128.055,123.68323682977211,next_month_rf,next_month_rf,next_month
RNG_138KV_1,COAS,2022-04-01 14:00:00,2022-04-01,15,88.287,94.8239872694713,next_month_rf,next_month_rf,next_month
WIN_138KV_1,COAS,2022-04-01 14:00:00,2022-04-01,15,150.532,148.69179541150524,next_month_rf,next_month_rf,next_month
CTZ_138KV_1,COAS,2022-04-01 15:00:00,2022-04-01,16,680.345,686.7941952226709,next_month_rf,next_month_rf,next_month
CVN_138KV_1,COAS,2022-04-01 15:00:00,2022-04-01,16,94.758,97.4060588912395,next_month_rf,next_month_rf,next_month
DOWGEN_138KV_16,COAS,2022-04-01 15:00:00,2022-04-01,16,189.296,171.81580978998346,next_month_rf,next_month_rf,next_month
GN_138KV_1,COAS,2022-04-01 15:00:00,2022-04-01,16,128.946,124.08895054258953,next_month_rf,next_month_rf,next_month
RNG_138KV_1,COAS,2022-04-01 15:00:00,2022-04-01,16,89.811,95.22156497681792,next_month_rf,next_month_rf,next_month
WIN_138KV_1,COAS,2022-04-01 15:00:00,2022-04-01,16,153.899,149.9206222159451,next_month_rf,next_month_rf,next_month
CTZ_138KV_1,COAS,2022-04-01 16:00:00,2022-04-01,17,686.194,713.5114396473604,next_month_rf,next_month_rf,next_month
CVN_138KV_1,COAS,2022-04-01 16:00:00,2022-04-01,17,97.181,110.45006407730583,next_month_rf,next_month_rf,next_month
DOWGEN_138KV_16,COAS,2022-04-01 16:00:00,2022-04-01,17,192.573,173.25753497471044,next_month_rf,next_month_rf,next_month
GN_138KV_1,COAS,2022-04-01 16:00:00,2022-04-01,17,130.059,121.82878978380514,next_month_rf,next_month_rf,next_month
RNG_138KV_1,COAS,2022-04-01 16:00:00,2022-04-01,17,91.701,97.29017633487013,next_month_rf,next_month_rf,next_month
WIN_138KV_1,COAS,2022-04-01 16:00:00,2022-04-01,17,155.557,150.66233837465322,next_month_rf,next_month_rf,next_month
CTZ_138KV_1,COAS,2022-04-01 17:00:00,2022-04-01,18,690.351,704.9571808460835,next_month_rf,next_month_rf,next_month
CVN_138KV_1,COAS,2022-04-01 17:00:00,2022-04-01,18,98.396,124.39254909234985,next_month_rf,next_month_rf,next_month
DOWGEN_138KV_16,COAS,2022-04-01 17:00:00,2022-04-01,18,193.753,176.38149440565527,next_month_rf,next_month_rf,next_month
GN_138KV_1,COAS,2022-04-01 17:00:00,2022-04-01,18,127.78,121.12911997901067,next_month_rf,next_month_rf,next_month
RNG_138KV_1,COAS,2022-04-01 17:00:00,2022-04-01,18,91.979,98.92023088926064,next_month_rf,next_month_rf,next_month
WIN_138KV_1,COAS,2022-04-01 17:00:00,2022-04-01,18,155.7,151.30031153570522,next_month_rf,next_month_rf,next_month
CTZ_138KV_1,COAS,2022-04-01 18:00:00,2022-04-01,19,674.596,698.232061045664,next_month_rf,next_month_rf,next_month
CVN_138KV_1,COAS,2022-04-01 18:00:00,2022-04-01,19,96.154,122.21584349245305,next_month_rf,next_month_rf,next_month
DOWGEN_138KV_16,COAS,2022-04-01 18:00:00,2022-04-01,19,186.983,172.1526960960905,next_month_rf,next_month_rf,next_month
GN_138KV_1,COAS,2022-04-01 18:00:00,2022-04-01,19,119.948,118.89180704408348,next_month_rf,next_month_rf,next_month
RNG_138KV_1,COAS,2022-04-01 18:00:00,2022-04-01,19,88.222,95.78607329422275,next_month_rf,next_month_rf,next_month
WIN_138KV_1,COAS,2022-04-01 18:00:00,2022-04-01,19,150.152,151.4695552159654,next_month_rf,next_month_rf,next_month
CTZ_138KV_1,COAS,2022-04-01 19:00:00,2022-04-01,20,667.114,685.6183666918174,next_month_rf,next_month_rf,next_month
CVN_138KV_1,COAS,2022-04-01 19:00:00,2022-04-01,20,93.58,104.91144943047921,next_month_rf,next_month_rf,next_month
DOWGEN_138KV_16,COAS,2022-04-01 19:00:00,2022-04-01,20,180.349,171.56955790551214,next_month_rf,next_month_rf,next_month
GN_138KV_1,COAS,2022-04-01 19:00:00,2022-04-01,20,111.814,125.8792102401485,next_month_rf,next_month_rf,next_month
RNG_138KV_1,COAS,2022-04-01 19:00:00,2022-04-01,20,85.826,95.92931922171577,next_month_rf,next_month_rf,next_month
WIN_138KV_1,COAS,2022-04-01 19:00:00,2022-04-01,20,144.3,149.34948596483818,next_month_rf,next_month_rf,next_month
CTZ_138KV_1,COAS,2022-04-01 20:00:00,2022-04-01,21,684.574,691.9896067484618,next_month_rf,next_month_rf,next_month
CVN_138KV_1,COAS,2022-04-01 20:00:00,2022-04-01,21,94.505,104.7342574434111,next_month_rf,next_month_rf,next_month
DOWGEN_138KV_16,COAS,2022-04-01 20:00:00,2022-04-01,21,182.744,172.8065092886415,next_month_rf,next_month_rf,next_month
GN_138KV_1,COAS,2022-04-01 20:00:00,2022-04-01,21,110.751,125.31090253679187,next_month_rf,next_month_rf,next_month
RNG_138KV_1,COAS,2022-04-01 20:00:00,2022-04-01,21,87.496,95.96542843041965,next_month_rf,next_month_rf,next_month
WIN_138KV_1,COAS,2022-04-01 20:00:00,2022-04-01,21,145.792,149.15078748449906,next_month_rf,next_month_rf,next_month
CTZ_138KV_1,COAS,2022-04-01 21:00:00,2022-04-01,22,695.152,706.7759704964327,next_month_rf,next_month_rf,next_month
CVN_138KV_1,COAS,2022-04-01 21:00:00,2022-04-01,22,95.232,104.9092466104568,next_month_rf,next_month_rf,next_month
DOWGEN_138KV_16,COAS,2022-04-01 21:00:00,2022-04-01,22,184.459,172.1886933508248,next_month_rf,next_month_rf,next_month
GN_138KV_1,COAS,2022-04-01 21:00:00,2022-04-01,22,109.71,125.2750430009476,next_month_rf,next_month_rf,next_month
RNG_138KV_1,COAS,2022-04-01 21:00:00,2022-04-01,22,88.476,96.17321869967108,next_month_rf,next_month_rf,next_month
WIN_138KV_1,COAS,2022-04-01 21:00:00,2022-04-01,22,146.28,148.62249895819912,next_month_rf,next_month_rf,next_month
CTZ_138KV_1,COAS,2022-04-01 22:00:00,2022-04-01,23,700.2,702.2669747954058,next_month_rf,next_month_rf,next_month
CVN_138KV_1,COAS,2022-04-01 22:00:00,2022-04-01,23,96.695,112.33561485787932,next_month_rf,next_month_rf,next_month
DOWGEN_138KV_16,COAS,2022-04-01 22:00:00,2022-04-01,23,185.719,171.8574394699834,next_month_rf,next_month_rf,next_month
GN_138KV_1,COAS,2022-04-01 22:00:00,2022-04-01,23,107.391,125.05514698373936,next_month_rf,next_month_rf,next_month
RNG_138KV_1,COAS,2022-04-01 22:00:00,2022-04-01,23,89.348,94.89219725341268,next_month_rf,next_month_rf,next_month
WIN_138KV_1,COAS,2022-04-01 22:00:00,2022-04-01,23,147.365,148.58888072875223,next_month_rf,next_month_rf,next_month
CTZ_138KV_1,COAS,2022-04-01 23:00:00,2022-04-01,24,706.398,699.6428088491618,next_month_rf,next_month_rf,next_month
CVN_138KV_1,COAS,2022-04-01 23:00:00,2022-04-01,24,97.881,114.28850404846324,next_month_rf,next_month_rf,next_month
DOWGEN_138KV_16,COAS,2022-04-01 23:00:00,2022-04-01,24,187.161,170.5190538735178,next_month_rf,next_month_rf,next_month
